region,year,capacity
p06037,2019,2.4
p06051,2019,5.7
p06065,2019,523.33
p06071,2019,243.97
p06073,2019,26.0
p06107,2019,1.5
p08009,2019,3.0
p08017,2019,3.0
p08061,2019,2.5
p08063,2019,35.0
p08095,2019,1.6
p08099,2019,6.2
p08115,2019,1.5
p08125,2019,17.2
p09150,2019,36.9
p09160,2019,3.0
p09190,2019,2.5
p10005,2019,3.0
p11001,2019,5.9
p12009,2019,74.5
p12011,2019,8.53
p12051,2019,55.4
p12055,2019,45.0
p12085,2019,6.31
p12093,2019,140.47
p12095,2019,49.5
p12097,2019,173.1
p12099,2019,68.59
p12127,2019,116.5
p13025,2019,2.1
p13029,2019,102.5
p13033,2019,5.9
p13103,2019,270.0
p13109,2019,6.0
p13127,2019,40.0
p13165,2019,4.5
p13183,2019,6.2
p13245,2019,1.0
p13267,2019,1.0
p13305,2019,3.8
p17079,2019,1.6
p17089,2019,1.5
p17191,2019,1.3
p18003,2019,7.3
p18033,2019,6.5
p18065,2019,1.6
p18137,2019,4.8
p18151,2019,7.9
p19045,2019,3.0
p19061,2019,1.6
p19097,2019,1.5
p20121,2019,6.0
p21071,2019,0.75
p21127,2019,0.95
p22071,2019,1.9
p22087,2019,1.5
p22103,2019,20.0
p24005,2019,9.7
p24015,2019,0.63
p24017,2019,2.0
p24019,2019,7.0
p24025,2019,4.0
p24035,2019,2.0
p24039,2019,4.37
p24041,2019,2.6
p25005,2019,10.0
p25009,2019,5.0
p25011,2019,14.5
p25013,2019,11.1
p25015,2019,7.3
p25021,2019,5.0
p25023,2019,5.0
p25027,2019,12.8
p26125,2019,1.8
p27001,2019,5.0
p27017,2019,1.0
p27025,2019,2.0
p27031,2019,5.0
p27037,2019,4.0
p27039,2019,2.0
p27043,2019,2.0
p27045,2019,7.5
p27047,2019,3.0
p27049,2019,1.0
p27055,2019,9.5
p27059,2019,1.0
p27061,2019,10.0
p27065,2019,2.0
p27071,2019,12.8
p27075,2019,13.3
p27079,2019,5.0
p27085,2019,0.2
p27095,2019,4.0
p27099,2019,2.0
p27109,2019,2.0
p27115,2019,3.0
p27123,2019,1.0
p27137,2019,28.0
p27141,2019,1.0
p27147,2019,1.0
p27157,2019,2.0
p27161,2019,7.0
p27169,2019,14.8
p28087,2019,52.5
p28141,2019,5.0
p29143,2019,1.6
p31131,2019,0.3
p31147,2019,5.0
p32003,2019,4.05
p32007,2019,120.8
p32017,2019,453.16
p32033,2019,143.79
p33015,2019,2.4
p34001,2019,4.2
p34005,2019,9.3
p34009,2019,3.4
p34011,2019,3.0
p34015,2019,2.4
p34019,2019,3.1
p34023,2019,8.8
p34025,2019,27.0
p34029,2019,12.0
p34031,2019,7.5
p34037,2019,3.8
p35009,2019,31.2
p35037,2019,56.9
p35059,2019,21.6
p36001,2019,4.9
p36007,2019,1.94
p36017,2019,3.0
p36019,2019,6.0
p36021,2019,38.0
p36023,2019,0.24
p36025,2019,12.0
p36031,2019,31.0
p36033,2019,23.7
p36035,2019,2.0
p36039,2019,4.0
p36041,2019,10.0
p36043,2019,14.0
p36045,2019,2.96
p36049,2019,6.32
p36053,2019,1.2
p36057,2019,6.0
p36059,2019,5.0
p36065,2019,7.12
p36067,2019,0.64
p36071,2019,4.0
p36075,2019,1.16
p36077,2019,18.0
p36089,2019,14.62
p36091,2019,5.0
p36095,2019,4.0
p36105,2019,6.2
p37001,2019,4.9
p37003,2019,1.0
p37007,2019,5.5
p37015,2019,36.2
p37017,2019,10.0
p37019,2019,10.0
p37025,2019,2.0
p37029,2019,80.6
p37047,2019,10.0
p37049,2019,15.0
p37057,2019,5.0
p37065,2019,10.0
p37069,2019,10.0
p37071,2019,4.5
p37077,2019,5.0
p37081,2019,3.7
p37083,2019,5.0
p37085,2019,4.9
p37095,2019,79.9
p37101,2019,5.0
p37103,2019,5.0
p37117,2019,5.0
p37123,2019,3.0
p37131,2019,5.0
p37133,2019,15.0
p37137,2019,20.0
p37141,2019,5.0
p37147,2019,10.0
p37155,2019,4.9
p37157,2019,8.8
p37163,2019,10.0
p37165,2019,4.8
p37167,2019,4.0
p37169,2019,4.0
p37171,2019,5.9
p37179,2019,2.0
p37181,2019,10.0
p37187,2019,70.1
p37195,2019,5.0
p39013,2019,6.3
p39081,2019,12.6
p39099,2019,1.9
p41001,2019,2.2
p41045,2019,81.3
p41063,2019,4.4
p42017,2019,3.0
p42095,2019,17.1
p44003,2019,13.9
p44005,2019,24.0
p44007,2019,26.2
p45015,2019,7.2
p45031,2019,4.0
p45033,2019,30.0
p45041,2019,2.0
p45043,2019,72.5
p45051,2019,149.9
p45069,2019,12.2
p45085,2019,1.0
p45089,2019,24.3
p47059,2019,2.3
p48005,2019,10.0
p48071,2019,19.5
p48203,2019,7.5
p48241,2019,250.0
p48365,2019,5.0
p48401,2019,5.0
p48457,2019,200.0
p49047,2019,57.6
p50019,2019,2.2
p51101,2019,19.8
p51131,2019,142.4
p55009,2019,2.0
p55059,2019,4.5
p55071,2019,2.5
p55075,2019,9.6
p04001,2020,132.5
p04011,2020,160.0
p05031,2020,1.0
p05035,2020,2.5
p05093,2020,100.0
p06019,2020,1.0
p06025,2020,713.9
p06027,2020,94.86
p06029,2020,11.8
p06037,2020,5.4
p06051,2020,2.5
p06059,2020,3.0
p06065,2020,83.32
p06071,2020,522.62
p06107,2020,4.0
p06111,2020,1.0
p08009,2020,66.5
p08017,2020,3.1
p08061,2020,6.0
p08063,2020,3.0
p08099,2020,1.0
p08115,2020,2.8
p09110,2020,2.0
p09130,2020,4.0
p09140,2020,2.0
p09150,2020,19.6
p12009,2020,372.5
p12011,2020,75.59
p12061,2020,74.5
p12085,2020,74.35
p12086,2020,107.17
p12093,2020,149.0
p12095,2020,74.5
p12097,2020,223.5
p12099,2020,246.5
p12111,2020,167.59
p12127,2020,74.5
p13029,2020,122.22
p13033,2020,10.4
p13039,2020,82.6
p13043,2020,1.7
p13049,2020,1.5
p13051,2020,253.18
p13103,2020,86.0
p13109,2020,1.5
p13127,2020,49.5
p13165,2020,2.1
p13183,2020,32.6
p13191,2020,20.0
p13245,2020,2.0
p13251,2020,60.5
p13267,2020,2.0
p13305,2020,2.3
p17019,2020,8.9
p17029,2020,3.2
p17033,2020,2.0
p17041,2020,1.5
p17045,2020,8.0
p17049,2020,0.9
p17053,2020,7.2
p17059,2020,3.6
p17063,2020,2.9
p17075,2020,4.0
p17079,2020,2.0
p17089,2020,1.3
p17091,2020,4.0
p17093,2020,1.1
p17097,2020,8.0
p17101,2020,4.0
p17105,2020,1.5
p17159,2020,2.0
p17183,2020,6.0
p17185,2020,2.0
p17191,2020,3.4
p17193,2020,1.8
p17197,2020,4.0
p18001,2020,9.8
p18003,2020,17.5
p18033,2020,7.1
p18035,2020,3.4
p18041,2020,7.1
p18155,2020,3.2
p19045,2020,2.6
p19163,2020,2.0
p20091,2020,20.0
p22117,2020,50.0
p23029,2020,49.4
p24003,2020,2.0
p24005,2020,1.9
p24013,2020,1.1
p24019,2020,2.0
p24021,2020,1.0
p24025,2020,2.0
p24029,2020,5.06
p24031,2020,3.9
p24035,2020,10.8
p24039,2020,2.44
p24045,2020,7.5
p25003,2020,3.3
p25005,2020,15.0
p25013,2020,3.5
p25015,2020,7.0
p25017,2020,5.0
p25021,2020,4.7
p25023,2020,5.0
p25027,2020,12.0
p26063,2020,22.0
p26087,2020,2.0
p26099,2020,22.0
p26125,2020,6.0
p26147,2020,50.0
p26151,2020,2.0
p26157,2020,4.0
p27001,2020,13.0
p27003,2020,3.0
p27009,2020,0.9
p27013,2020,3.9
p27017,2020,5.0
p27019,2020,3.9
p27025,2020,2.0
p27035,2020,1.8
p27037,2020,2.0
p27039,2020,2.0
p27043,2020,2.2
p27047,2020,2.0
p27049,2020,3.0
p27053,2020,6.0
p27059,2020,2.0
p27061,2020,6.9
p27071,2020,9.8
p27075,2020,8.0
p27085,2020,0.1
p27095,2020,3.0
p27099,2020,4.0
p27103,2020,0.3
p27109,2020,5.0
p27115,2020,6.0
p27123,2020,1.0
p27131,2020,1.0
p27137,2020,16.1
p27143,2020,0.2
p27147,2020,2.0
p27161,2020,1.0
p27163,2020,1.0
p27169,2020,5.0
p27171,2020,1.0
p31127,2020,4.4
p32003,2020,18.12
p32007,2020,91.88
p32017,2020,100.0
p32033,2020,50.0
p34001,2020,6.5
p34003,2020,20.0
p34009,2020,3.8
p34011,2020,2.5
p34023,2020,8.0
p34025,2020,22.7
p34027,2020,3.7
p34031,2020,8.8
p34033,2020,2.3
p34035,2020,5.4
p34037,2020,3.9
p34041,2020,3.0
p35059,2020,62.1
p36001,2020,5.0
p36017,2020,1.0
p36019,2020,20.0
p36021,2020,15.0
p36025,2020,15.4
p36027,2020,5.0
p36031,2020,14.4
p36033,2020,13.6
p36035,2020,4.0
p36039,2020,5.0
p36041,2020,11.2
p36043,2020,18.0
p36045,2020,4.1
p36049,2020,4.7
p36057,2020,2.5
p36065,2020,3.4
p36071,2020,4.6
p36077,2020,6.0
p36079,2020,5.0
p36083,2020,5.0
p36089,2020,19.9
p36095,2020,6.8
p36105,2020,4.0
p36111,2020,8.5
p36113,2020,5.0
p36115,2020,12.0
p36119,2020,5.0
p37013,2020,41.0
p37015,2020,22.0
p37019,2020,5.0
p37025,2020,2.0
p37029,2020,2.15
p37033,2020,9.8
p37047,2020,10.0
p37049,2020,16.0
p37053,2020,191.96
p37055,2020,1.56
p37057,2020,5.8
p37059,2020,2.0
p37061,2020,5.0
p37069,2020,5.0
p37081,2020,7.9
p37085,2020,5.0
p37091,2020,29.0
p37093,2020,4.9
p37095,2020,44.34
p37119,2020,2.0
p37123,2020,3.6
p37139,2020,31.58
p37143,2020,42.68
p37145,2020,5.0
p37151,2020,4.0
p37155,2020,9.9
p37157,2020,10.0
p37159,2020,4.0
p37171,2020,2.0
p37177,2020,80.64
p37183,2020,5.0
p37185,2020,10.0
p39081,2020,2.6
p40079,2020,10.0
p41001,2020,28.2
p41045,2020,102.2
p41061,2020,2.0
p41063,2020,43.3
p42017,2020,35.0
p42089,2020,13.0
p42127,2020,20.0
p45015,2020,4.0
p45019,2020,8.0
p45025,2020,4.5
p45027,2020,2.0
p45033,2020,7.2
p45041,2020,23.6
p45043,2020,27.8
p45051,2020,365.2
p45069,2020,3.0
p45089,2020,10.0
p47059,2020,1.5
p48005,2020,30.0
p48037,2020,513.5
p48067,2020,399.0
p48071,2020,75.0
p48199,2020,16.8
p48241,2020,200.0
p48347,2020,120.0
p48351,2020,300.0
p48365,2020,150.0
p48419,2020,40.36
p48457,2020,228.64
p49019,2020,90.91
p49037,2020,188.09
p50005,2020,2.2
p51001,2020,165.0
p51033,2020,0.1
p51036,2020,20.7
p51085,2020,4.0
p51087,2020,0.1
p51093,2020,25.0
p51097,2020,5.0
p51119,2020,75.0
p51133,2020,80.0
p51149,2020,15.1
p51175,2020,32.0
p51181,2020,53.5
p51183,2020,12.0
p51193,2020,14.0
p51550,2020,97.9
p51710,2020,80.0
p53003,2020,3.2
p55009,2020,60.05
p55059,2020,2.3
p55061,2020,100.05
p55075,2020,10.8
p55083,2020,2.3
p01113,2021,227.0
p04001,2021,93.9
p04003,2021,250.0
p04011,2021,6.1
p05021,2021,2.0
p05035,2021,7.5
p05093,2021,2.8
p05111,2021,1.0
p06019,2021,2.0
p06025,2021,132.0
p06027,2021,13.43
p06029,2021,5.5
p06037,2021,5.8
p06039,2021,1.0
p06051,2021,3.47
p06059,2021,5.2
p06065,2021,122.25
p06071,2021,817.35
p06073,2021,20.0
p06107,2021,2.4
p06111,2021,0.7
p08009,2021,3.1
p08017,2021,85.0
p08061,2021,240.0
p08063,2021,7.0
p08095,2021,7.8
p08099,2021,3.5
p08115,2021,23.5
p08125,2021,12.3
p09110,2021,8.0
p09120,2021,1.0
p09130,2021,2.0
p09140,2021,1.0
p09150,2021,70.5
p09160,2021,1.8
p09180,2021,3.0
p09190,2021,0.8
p12011,2021,200.76
p12035,2021,60.0
p12051,2021,74.5
p12061,2021,140.39
p12085,2021,74.9
p12086,2021,238.65
p12093,2021,74.5
p12095,2021,74.5
p12099,2021,165.6
p13029,2021,218.0
p13031,2021,2.9
p13039,2021,20.0
p13127,2021,100.0
p13191,2021,315.0
p17019,2021,9.0
p17023,2021,13.9
p17025,2021,1.5
p17029,2021,6.0
p17031,2021,202.0
p17033,2021,2.0
p17035,2021,3.8
p17041,2021,6.0
p17043,2021,4.0
p17045,2021,16.0
p17047,2021,4.0
p17053,2021,2.0
p17059,2021,1.5
p17063,2021,1.0
p17069,2021,2.0
p17075,2021,14.0
p17079,2021,5.6
p17091,2021,107.0
p17097,2021,2.0
p17101,2021,105.0
p17159,2021,4.0
p17185,2021,6.0
p17193,2021,10.7
p17197,2021,10.0
p18001,2021,25.5
p18003,2021,16.0
p18029,2021,200.0
p18047,2021,50.4
p18135,2021,20.0
p18151,2021,13.8
p18179,2021,3.0
p19045,2021,100.0
p20021,2021,1.0
p20037,2021,2.0
p23003,2021,5.0
p23009,2021,7.5
p23019,2021,2.0
p23029,2021,121.9
p24003,2021,2.0
p24009,2021,2.0
p24011,2021,3.8
p24013,2021,3.4
p24015,2021,2.0
p24017,2021,1.3
p24021,2021,0.8
p24027,2021,1.5
p24029,2021,2.0
p24033,2021,5.4
p24035,2021,6.0
p24047,2021,20.0
p25009,2021,10.0
p25011,2021,3.7
p25013,2021,7.0
p25015,2021,7.4
p25017,2021,4.6
p25023,2021,20.0
p25025,2021,5.0
p25027,2021,4.4
p26063,2021,10.9
p26087,2021,2.0
p26151,2021,110.0
p26163,2021,4.0
p27001,2021,5.0
p27017,2021,5.0
p27021,2021,0.9
p27025,2021,1.0
p27037,2021,3.0
p27045,2021,5.88
p27047,2021,2.0
p27049,2021,5.0
p27061,2021,3.0
p27065,2021,1.0
p27071,2021,1.0
p27075,2021,18.58
p27095,2021,1.0
p27099,2021,1.0
p27115,2021,3.0
p27131,2021,1.0
p27137,2021,12.04
p27139,2021,2.0
p27145,2021,0.8
p27147,2021,1.0
p27157,2021,1.0
p27163,2021,6.0
p27169,2021,5.0
p27171,2021,2.4
p28057,2021,1.2
p29133,2021,10.0
p29143,2021,3.4
p31127,2021,2.0
p31147,2021,1.7
p31153,2021,0.7
p32007,2021,201.0
p32033,2021,500.0
p34001,2021,4.0
p34003,2021,21.3
p34005,2021,3.0
p34011,2021,5.3
p34041,2021,3.0
p35037,2021,2.0
p36001,2021,20.0
p36005,2021,5.0
p36007,2021,1.0
p36017,2021,6.3
p36021,2021,5.0
p36025,2021,13.4
p36027,2021,20.0
p36031,2021,25.0
p36033,2021,18.3
p36035,2021,2.2
p36039,2021,17.4
p36041,2021,15.8
p36043,2021,4.0
p36049,2021,2.0
p36053,2021,1.0
p36059,2021,5.0
p36061,2021,5.0
p36065,2021,2.0
p36071,2021,13.7
p36077,2021,4.0
p36079,2021,10.0
p36081,2021,5.0
p36083,2021,20.0
p36087,2021,4.9
p36089,2021,4.0
p36091,2021,20.0
p36093,2021,4.5
p36095,2021,7.7
p36105,2021,12.7
p36111,2021,30.2
p36113,2021,29.5
p36119,2021,10.0
p37003,2021,1.0
p37007,2021,2.4
p37013,2021,115.0
p37025,2021,4.0
p37031,2021,20.0
p37033,2021,4.9
p37037,2021,4.9
p37061,2021,15.0
p37065,2021,5.0
p37067,2021,4.6
p37077,2021,5.0
p37081,2021,17.1
p37083,2021,10.0
p37095,2021,60.0
p37101,2021,10.0
p37103,2021,5.0
p37119,2021,1.9
p37123,2021,3.0
p37125,2021,14.5
p37127,2021,10.0
p37129,2021,10.0
p37135,2021,4.9
p37137,2021,22.6
p37141,2021,5.0
p37143,2021,139.4
p37147,2021,5.0
p37155,2021,4.9
p37165,2021,4.9
p37167,2021,5.0
p37169,2021,2.0
p37177,2021,78.7
p37191,2021,5.0
p37197,2021,1.9
p39007,2021,13.5
p39099,2021,150.0
p39133,2021,1.0
p39155,2021,200.0
p40089,2021,2.0
p41001,2021,11.8
p41045,2021,109.34
p41063,2021,33.96
p42127,2021,7.4
p44003,2021,9.6
p44007,2021,19.2
p44009,2021,14.6
p45015,2021,2.0
p45019,2021,2.0
p45031,2021,4.0
p45033,2021,10.0
p45041,2021,2.0
p45069,2021,5.5
p45089,2021,2.0
p47163,2021,9.0
p48005,2021,1.0
p48037,2021,127.0
p48067,2021,525.6
p48199,2021,570.0
p48241,2021,250.0
p48245,2021,134.7
p48315,2021,172.0
p48347,2021,130.0
p48351,2021,260.0
p48361,2021,510.0
p48373,2021,6.0
p48401,2021,1.8
p48419,2021,250.0
p48457,2021,374.0
p49037,2021,80.0
p49047,2021,184.0
p50005,2021,2.2
p50009,2021,2.2
p50017,2021,2.0
p50019,2021,5.8
p51001,2021,240.0
p51073,2021,70.0
p51085,2021,1.5
p51093,2021,40.0
p51099,2021,15.7
p51101,2021,13.0
p51103,2021,80.0
p51115,2021,88.2
p51181,2021,19.9
p51193,2021,20.0
p51199,2021,50.0
p51550,2021,180.0
p51620,2021,19.9
p51800,2021,49.9
p55015,2021,1.54
p55029,2021,100.05
p55059,2021,8.3
p55061,2021,149.95
p55071,2021,6.25
p55075,2021,9.8
p55079,2021,5.5
p55087,2021,1.2
p55089,2021,4.6
p55101,2021,0.15
p55117,2021,13.1
p55131,2021,1.0
p55133,2021,4.17
p04001,2022,100.0
p04003,2022,100.0
p05021,2022,1.2
p05035,2022,10.0
p05111,2022,1.0
p05123,2022,1.0
p06003,2022,0.2
p06019,2022,1.4
p06025,2022,801.9
p06027,2022,52.04
p06029,2022,10.8
p06037,2022,1.5
p06043,2022,0.5
p06051,2022,1.3
p06059,2022,3.0
p06065,2022,451.05
p06071,2022,483.01
p06073,2022,20.0
p06107,2022,3.4
p08017,2022,200.0
p08061,2022,10.8
p08063,2022,4.0
p08099,2022,6.2
p08115,2022,2.0
p08125,2022,12.0
p09110,2022,7.5
p09180,2022,19.7
p10005,2022,51.5
p12009,2022,8.65
p12011,2022,74.9
p12021,2022,1.0
p12035,2022,54.6
p12043,2022,284.7
p12051,2022,269.3
p12055,2022,55.2
p12085,2022,140.75
p12086,2022,74.9
p12095,2022,1.0
p12099,2022,149.4
p13031,2022,2.6
p13051,2022,165.0
p13103,2022,84.94
p13179,2022,110.56
p13183,2022,3.0
p13191,2022,176.0
p13251,2022,13.8
p16019,2022,41.94
p16029,2022,78.06
p17025,2022,1.5
p17029,2022,2.0
p17031,2022,2.0
p17033,2022,149.0
p17043,2022,2.0
p17053,2022,4.0
p17079,2022,2.0
p17091,2022,70.0
p17097,2022,4.0
p17111,2022,1.8
p17197,2022,1.9
p18033,2022,9.7
p18047,2022,5.4
p18075,2022,6.8
p18135,2022,11.0
p18183,2022,1.1
p19045,2022,131.0
p19061,2022,1.5
p19097,2022,6.0
p19163,2022,4.0
p20011,2022,1.3
p20121,2022,2.0
p21195,2022,50.0
p22103,2022,50.0
p23003,2022,57.2
p23009,2022,2.5
p23029,2022,94.5
p24003,2022,2.0
p24005,2022,4.0
p24009,2022,2.0
p24011,2022,8.2
p24013,2022,3.0
p24025,2022,2.0
p24031,2022,1.5
p24033,2022,5.5
p24037,2022,2.0
p24047,2022,79.6
p24510,2022,2.0
p25005,2022,9.9
p25009,2022,5.0
p25021,2022,5.0
p25023,2022,5.0
p25027,2022,8.5
p26063,2022,21.4
p26099,2022,15.0
p26147,2022,79.0
p26151,2022,220.0
p26163,2022,20.0
p27009,2022,0.8
p27017,2022,1.0
p27031,2022,17.8
p27037,2022,1.0
p27039,2022,1.0
p27045,2022,3.4
p27049,2022,1.0
p27059,2022,1.0
p27065,2022,2.0
p27099,2022,2.0
p27115,2022,2.0
p27131,2022,2.0
p27137,2022,9.6
p27141,2022,1.0
p27161,2022,1.0
p27169,2022,3.0
p28141,2022,100.0
p29031,2022,5.7
p29143,2022,8.0
p31147,2022,8.5
p32007,2022,102.0
p32033,2022,3.0
p34001,2022,3.7
p34005,2022,4.2
p34019,2022,2.5
p34029,2022,6.7
p34041,2022,2.5
p35041,2022,49.5
p35059,2022,2.5
p36001,2022,10.0
p36007,2022,1.7
p36017,2022,1.0
p36019,2022,35.0
p36021,2022,5.0
p36025,2022,2.0
p36027,2022,15.0
p36031,2022,45.5
p36033,2022,10.3
p36039,2022,19.5
p36041,2022,9.3
p36053,2022,3.0
p36059,2022,5.0
p36065,2022,2.6
p36071,2022,7.3
p36083,2022,31.45
p36087,2022,5.0
p36089,2022,5.8
p36091,2022,15.0
p36093,2022,10.0
p36095,2022,5.8
p36103,2022,11.45
p36105,2022,6.7
p36111,2022,8.4
p36113,2022,15.0
p36119,2022,5.0
p37003,2022,1.9
p37007,2022,5.9
p37015,2022,82.3
p37017,2022,10.0
p37049,2022,16.0
p37097,2022,2.0
p37103,2022,5.0
p37119,2022,2.0
p37131,2022,10.0
p37137,2022,100.0
p37141,2022,5.0
p37147,2022,10.0
p37159,2022,2.0
p37163,2022,10.0
p37169,2022,2.0
p37171,2022,2.0
p37179,2022,4.0
p37183,2022,5.0
p37197,2022,2.0
p39007,2022,2.0
p39133,2022,1.0
p39155,2022,1.4
p40079,2022,5.0
p41045,2022,13.1
p41063,2022,2.0
p42017,2022,20.0
p44003,2022,10.0
p44007,2022,19.2
p44009,2022,20.0
p45015,2022,2.0
p45019,2022,10.0
p45025,2022,2.0
p45031,2022,2.0
p45043,2022,8.2
p45051,2022,149.9
p45067,2022,20.0
p45069,2022,2.0
p45089,2022,2.0
p47073,2022,1.0
p47091,2022,150.0
p47163,2022,11.6
p47171,2022,8.1
p48071,2022,123.1
p48199,2022,15.3
p48241,2022,900.0
p48245,2022,135.0
p48291,2022,3.0
p48315,2022,0.8
p48343,2022,1.9
p48347,2022,95.6
p48351,2022,275.0
p48365,2022,227.5
p48403,2022,500.0
p48405,2022,200.0
p48457,2022,50.7
p49009,2022,80.0
p49047,2022,1.5
p50005,2022,4.3
p50023,2022,1.2
p51001,2022,325.0
p51036,2022,20.0
p51073,2022,110.6
p51097,2022,15.0
p51175,2022,37.1
p51199,2022,20.0
p51810,2022,120.0
p53003,2022,100.21
p53051,2022,5.0
p53063,2022,5.0
p53075,2022,54.79
p55029,2022,150.0
p55075,2022,107.5
p55083,2022,2.3
p55087,2022,1.0
p55117,2022,8.0
p55133,2022,1.9
p01113,2023,180.0
p04001,2023,425.6
p04003,2023,20.0
p04011,2023,200.0
p05035,2023,2.0
p05093,2023,468.7
p05111,2023,1.0
p05123,2023,1.0
p06025,2023,339.26
p06027,2023,3.3
p06029,2023,11.8
p06037,2023,5.56
p06051,2023,1.3
p06059,2023,3.8
p06065,2023,417.5
p06071,2023,832.29
p06073,2023,20.0
p06107,2023,1.2
p08009,2023,9.5
p08017,2023,4.5
p08061,2023,4.0
p08063,2023,4.0
p08095,2023,75.0
p08115,2023,4.0
p08125,2023,185.0
p09130,2023,1.5
p09140,2023,1.0
p12009,2023,480.15
p12011,2023,6.84
p12043,2023,99.5
p12051,2023,74.5
p12061,2023,74.5
p12085,2023,133.69
p12086,2023,16.11
p12093,2023,275.93
p12095,2023,1.9
p12097,2023,151.1
p12099,2023,160.53
p12105,2023,0.8
p12111,2023,115.85
p12117,2023,60.0
p12127,2023,149.0
p13025,2023,3.0
p13029,2023,110.0
p13031,2023,4.9
p13033,2023,2.6
p13039,2023,70.3
p13049,2023,1.8
p13179,2023,123.0
p13191,2023,60.0
p13251,2023,113.0
p13305,2023,7.9
p16007,2023,40.0
p17023,2023,2.0
p17033,2023,2.0
p17035,2023,2.0
p17045,2023,30.0
p17059,2023,1.7
p17075,2023,22.0
p17105,2023,1.6
p17111,2023,3.2
p17183,2023,172.2
p17197,2023,102.0
p18029,2023,9.9
p18075,2023,7.0
p18135,2023,470.3
p18139,2023,1.4
p18177,2023,156.9
p18179,2023,3.2
p20011,2023,1.0
p20107,2023,2.9
p21019,2023,2.0
p21115,2023,2.5
p22103,2023,220.0
p23003,2023,42.9
p23009,2023,7.5
p23019,2023,1.8
p23029,2023,78.3
p24003,2023,4.0
p24005,2023,3.7
p24009,2023,4.0
p24015,2023,3.0
p24019,2023,2.0
p24021,2023,1.0
p24025,2023,2.0
p24029,2023,2.6
p24031,2023,1.2
p24033,2023,1.7
p24035,2023,2.0
p24037,2023,4.0
p24045,2023,27.5
p25003,2023,3.1
p25009,2023,5.0
p25011,2023,3.4
p25013,2023,4.0
p25027,2023,4.1
p26063,2023,20.0
p26099,2023,50.74
p26147,2023,20.0
p26151,2023,176.76
p27001,2023,8.0
p27021,2023,0.9
p27031,2023,65.1
p27047,2023,1.0
p27049,2023,1.0
p27053,2023,2.0
p27065,2023,4.0
p27071,2023,4.9
p27115,2023,1.0
p27131,2023,1.0
p27137,2023,10.0
p27157,2023,2.0
p28057,2023,101.5
p28141,2023,4.8
p29133,2023,10.0
p30011,2023,80.0
p30109,2023,80.0
p32003,2023,3.59
p32007,2023,184.08
p32017,2023,631.82
p32033,2023,100.3
p33015,2023,1.1
p34001,2023,3.8
p34005,2023,4.0
p34009,2023,3.0
p34015,2023,2.6
p34021,2023,4.0
p34027,2023,6.3
p34029,2023,19.8
p34035,2023,4.0
p34037,2023,4.0
p35025,2023,170.0
p35037,2023,50.0
p35059,2023,100.0
p36019,2023,15.0
p36023,2023,0.3
p36025,2023,8.6
p36027,2023,10.0
p36031,2023,25.0
p36033,2023,21.6
p36035,2023,6.7
p36039,2023,5.0
p36041,2023,23.6
p36043,2023,2.0
p36047,2023,5.0
p36053,2023,1.5
p36057,2023,7.0
p36071,2023,3.5
p36081,2023,5.0
p36083,2023,10.0
p36087,2023,5.0
p36091,2023,20.0
p36093,2023,4.7
p36095,2023,4.3
p36103,2023,40.0
p36105,2023,2.0
p36111,2023,12.9
p36113,2023,5.0
p36115,2023,40.0
p36119,2023,10.0
p37009,2023,1.0
p37023,2023,0.5
p37029,2023,142.95
p37031,2023,105.2
p37037,2023,4.9
p37051,2023,5.0
p37053,2023,120.0
p37073,2023,50.0
p37091,2023,17.0
p37107,2023,5.0
p37119,2023,2.0
p37137,2023,23.4
p37141,2023,5.0
p37159,2023,2.0
p37177,2023,35.85
p37183,2023,5.0
p39007,2023,35.0
p39013,2023,3.8
p39019,2023,4.4
p39029,2023,646.7
p39081,2023,49.9
p39155,2023,534.4
p41045,2023,55.0
p41063,2023,162.0
p42017,2023,100.0
p42089,2023,20.0
p42095,2023,21.4
p42101,2023,17.1
p42103,2023,320.0
p42127,2023,37.1
p44003,2023,10.0
p44005,2023,40.6
p44007,2023,28.4
p44009,2023,18.0
p45015,2023,2.0
p45019,2023,2.0
p45043,2023,82.5
p45051,2023,130.0
p45069,2023,2.0
p46099,2023,80.0
p47019,2023,35.0
p47073,2023,4.0
p47091,2023,178.0
p47163,2023,4.8
p48037,2023,311.4
p48199,2023,4.4
p48203,2023,377.8
p48245,2023,306.12
p48351,2023,500.0
p48361,2023,785.88
p48365,2023,279.6
p48405,2023,150.5
p48419,2023,673.8
p48457,2023,245.0
p49009,2023,12.5
p49037,2023,72.0
p49047,2023,2.0
p50005,2023,2.2
p50009,2023,5.0
p51033,2023,4.9
p51057,2023,30.1
p51059,2023,9.3
p51097,2023,20.0
p51101,2023,5.0
p51103,2023,64.7
p51119,2023,42.0
p51127,2023,20.0
p51149,2023,5.0
p51159,2023,20.0
p51175,2023,9.9
p51181,2023,20.0
p51193,2023,31.4
p51199,2023,80.0
p51800,2023,126.0
p51810,2023,236.0
p55015,2023,1.67
p55029,2023,250.05
p55059,2023,7.5
p55061,2023,248.95
p55071,2023,207.13
p55075,2023,69.5
p55083,2023,7.5
p55101,2023,4.5
p55117,2023,64.6
p01081,2024,32.4
p01113,2024,80.0
p04001,2024,592.5
p04003,2024,270.0
p04011,2024,600.0
p05021,2024,261.9
p05035,2024,1.8
p05093,2024,905.0
p06003,2024,0.4
p06019,2024,1.2
