*tech,year,sc_point_gid,capacity
wind-ons_1,2010,45361,60.0
wind-ons_1,2010,46046,60.0
wind-ons_1,2010,46728,44.0
wind-ons_2,2010,49465,42.0
wind-ons_6,2010,54250,60.0
wind-ons_4,2010,54935,168.6
wind-ons_5,2010,55021,101.4
wind-ons_6,2010,55705,104.2
wind-ons_6,2010,55748,31.5
wind-ons_5,2010,56302,156.0
wind-ons_6,2010,56985,38.9
wind-ons_5,2010,56986,186.0
wind-ons_6,2010,57116,40.5
wind-ons_7,2010,57316,42.0
wind-ons_6,2010,57669,122.8
wind-ons_6,2010,57670,66.0
wind-ons_6,2010,57831,0.93
wind-ons_5,2010,58352,7.2
wind-ons_5,2010,58354,96.0
wind-ons_7,2010,58484,40.5
wind-ons_6,2010,58515,0.93
wind-ons_7,2010,58516,1.2
wind-ons_6,2010,59036,78.0
wind-ons_4,2010,59037,149.4
wind-ons_6,2010,59199,0.93
wind-ons_7,2010,59201,2.0
wind-ons_4,2010,59720,35.0
wind-ons_3,2010,59721,13.0
wind-ons_6,2010,59883,0.93
wind-ons_7,2010,59885,2.0
wind-ons_7,2010,59886,2.1
wind-ons_7,2010,59888,12.0
wind-ons_6,2010,59889,30.0
wind-ons_7,2010,59899,126.0
wind-ons_7,2010,60052,4.5
wind-ons_1,2010,60405,138.0
wind-ons_7,2010,60492,9.7
wind-ons_6,2010,60567,0.93
wind-ons_7,2010,60569,1.9
wind-ons_7,2010,60572,11.8
wind-ons_7,2010,60583,79.5
wind-ons_8,2010,60738,57.0
wind-ons_8,2010,60739,66.0
wind-ons_2,2010,61088,136.3
wind-ons_2,2010,61089,124.2
wind-ons_6,2010,61252,1.0
wind-ons_6,2010,61253,1.7
wind-ons_7,2010,61255,4.2
wind-ons_7,2010,61256,11.2
wind-ons_7,2010,61935,0.93
wind-ons_7,2010,61936,0.97
wind-ons_6,2010,61937,1.7
wind-ons_7,2010,61940,10.4
wind-ons_7,2010,61941,2.0
wind-ons_7,2010,62105,4.5
wind-ons_3,2010,62454,8.0
wind-ons_2,2010,62455,94.0
wind-ons_3,2010,62456,176.9
wind-ons_7,2010,62619,0.93
wind-ons_8,2010,62620,0.97
wind-ons_7,2010,62621,1.7
wind-ons_8,2010,62622,2.0
wind-ons_7,2010,62626,91.1
wind-ons_1,2010,63138,9.9
wind-ons_3,2010,63139,76.5
wind-ons_8,2010,63303,0.93
wind-ons_8,2010,63304,0.97
wind-ons_7,2010,63305,1.7
wind-ons_6,2010,63306,2.0
wind-ons_6,2010,63307,3.0
wind-ons_7,2010,63308,9.2
wind-ons_8,2010,63310,85.5
wind-ons_8,2010,63311,100.7
wind-ons_7,2010,63313,150.0
wind-ons_6,2010,63987,0.9
wind-ons_6,2010,63989,1.7
wind-ons_7,2010,63992,8.4
wind-ons_7,2010,63993,25.0
wind-ons_8,2010,63995,100.5
wind-ons_2,2010,64506,10.0
wind-ons_8,2010,64596,135.0
wind-ons_6,2010,64671,0.9
wind-ons_6,2010,64672,0.97
wind-ons_6,2010,64673,1.7
wind-ons_6,2010,64674,2.0
wind-ons_7,2010,64675,2.1
wind-ons_6,2010,64676,8.0
wind-ons_7,2010,64678,51.0
wind-ons_6,2010,64679,100.5
wind-ons_6,2010,64680,90.0
wind-ons_1,2010,65189,3.3
wind-ons_1,2010,65190,25.0
wind-ons_2,2010,65191,42.9
wind-ons_6,2010,65355,0.9
wind-ons_7,2010,65357,1.7
wind-ons_6,2010,65358,2.0
wind-ons_6,2010,65360,5.2
wind-ons_1,2010,65874,12.0
wind-ons_2,2010,65875,163.3
wind-ons_6,2010,66039,0.9
wind-ons_7,2010,66040,0.97
wind-ons_6,2010,66046,49.5
wind-ons_6,2010,66186,24.0
wind-ons_8,2010,66692,48.0
wind-ons_7,2010,66723,0.9
wind-ons_5,2010,66729,19.98
wind-ons_5,2010,66866,5.2
wind-ons_8,2010,67376,48.0
wind-ons_6,2010,67407,0.9
wind-ons_7,2010,68061,31.5
wind-ons_6,2010,68091,0.7
wind-ons_7,2010,68744,49.5
wind-ons_6,2010,68775,0.7
wind-ons_7,2010,68776,0.97
wind-ons_6,2010,68777,1.5
wind-ons_4,2010,68778,2.0
wind-ons_8,2010,68902,40.5
wind-ons_8,2010,69428,49.5
wind-ons_8,2010,69429,84.0
wind-ons_6,2010,69460,0.97
wind-ons_5,2010,69461,1.5
wind-ons_4,2010,69462,2.0
wind-ons_8,2010,69514,1.8
wind-ons_6,2010,69582,20.0
wind-ons_6,2010,69583,66.0
wind-ons_9,2010,69587,52.0
wind-ons_9,2010,70067,30.0
wind-ons_7,2010,70112,50.6
wind-ons_8,2010,70113,118.5
wind-ons_8,2010,70114,12.0
wind-ons_6,2010,70143,0.4
wind-ons_5,2010,70144,0.97
wind-ons_5,2010,70145,1.3
wind-ons_4,2010,70146,2.0
wind-ons_6,2010,70266,11.5
wind-ons_6,2010,70267,42.0
wind-ons_8,2010,70269,54.0
wind-ons_3,2010,70661,40.8
wind-ons_1,2010,70662,11.0
wind-ons_8,2010,70796,61.5
wind-ons_8,2010,70797,120.0
wind-ons_8,2010,70798,168.0
wind-ons_6,2010,70828,0.97
wind-ons_6,2010,70829,1.3
wind-ons_6,2010,70830,2.0
wind-ons_7,2010,70952,9.0
wind-ons_7,2010,70953,46.5
wind-ons_5,2010,71344,25.2
wind-ons_5,2010,71345,60.0
wind-ons_8,2010,71479,2.6
wind-ons_8,2010,71481,149.0
wind-ons_6,2010,71512,0.97
wind-ons_6,2010,71513,1.3
wind-ons_6,2010,71514,2.0
wind-ons_7,2010,71635,45.5
wind-ons_6,2010,71637,46.5
wind-ons_9,2010,71639,66.0
wind-ons_6,2010,72027,9.9
wind-ons_8,2010,72163,4.5
wind-ons_8,2010,72165,94.5
wind-ons_6,2010,72195,0.04
wind-ons_6,2010,72196,0.97
wind-ons_6,2010,72197,1.3
wind-ons_5,2010,72198,2.0
wind-ons_6,2010,72319,30.55
wind-ons_8,2010,72847,11.9
wind-ons_8,2010,72849,54.0
wind-ons_6,2010,72879,0.02
wind-ons_5,2010,72880,0.97
wind-ons_6,2010,72881,1.3
wind-ons_7,2010,73003,16.5
wind-ons_6,2010,73004,2.5
wind-ons_7,2010,73005,87.5
wind-ons_4,2010,73396,58.7
wind-ons_7,2010,73531,18.0
wind-ons_5,2010,73564,0.97
wind-ons_6,2010,73689,72.0
wind-ons_3,2010,74079,24.0
wind-ons_4,2010,74080,102.3
wind-ons_8,2010,74304,24.0
wind-ons_8,2010,74372,45.5
wind-ons_6,2010,74374,54.0
wind-ons_2,2010,74762,8.3
wind-ons_7,2010,74961,11.88
wind-ons_7,2010,75056,34.5
wind-ons_6,2010,75058,97.5
wind-ons_3,2010,75447,21.0
wind-ons_7,2010,75645,11.0
wind-ons_7,2010,75740,30.0
wind-ons_2,2010,76131,90.0
wind-ons_7,2010,76329,3.6
wind-ons_6,2010,76330,54.0
wind-ons_5,2010,76813,1.7
wind-ons_4,2010,76815,42.0
wind-ons_6,2010,77015,24.0
wind-ons_5,2010,77497,6.6
wind-ons_3,2010,77499,54.0
wind-ons_6,2010,77698,13.5
wind-ons_8,2010,78477,30.55
wind-ons_8,2010,78482,60.0
wind-ons_8,2010,78957,39.0
wind-ons_7,2010,79009,25.0
wind-ons_10,2010,79161,16.5
wind-ons_4,2010,79167,96.0
wind-ons_7,2010,79693,40.5
wind-ons_9,2010,79755,72.0
wind-ons_7,2010,79777,59.0
wind-ons_8,2010,79845,6.6
wind-ons_8,2010,79851,30.0
wind-ons_5,2010,80234,60.0
wind-ons_3,2010,80235,54.0
wind-ons_8,2010,80377,50.4
wind-ons_8,2010,80439,73.2
wind-ons_3,2010,80917,41.0
wind-ons_3,2010,80918,71.4
wind-ons_9,2010,81061,51.0
wind-ons_9,2010,81146,9.0
wind-ons_3,2010,81600,9.9
wind-ons_3,2010,81601,60.0
wind-ons_6,2010,81692,17.0
wind-ons_3,2010,82285,98.7
wind-ons_5,2010,82326,21.0
wind-ons_2,2010,82328,16.5
wind-ons_4,2010,82376,19.5
wind-ons_6,2010,82598,1.8
wind-ons_5,2010,83009,10.5
wind-ons_5,2010,83060,25.0
wind-ons_3,2010,83652,24.6
wind-ons_3,2010,83653,48.9
wind-ons_3,2010,83654,156.0
wind-ons_5,2010,83744,39.0
wind-ons_8,2010,83824,0.97
wind-ons_2,2010,84337,54.0
wind-ons_5,2010,84428,41.4
wind-ons_8,2010,84508,0.93
wind-ons_8,2010,84509,1.3
wind-ons_6,2010,84512,3.9
wind-ons_3,2010,85020,60.0
wind-ons_5,2010,85112,99.0
wind-ons_8,2010,85192,0.93
wind-ons_7,2010,85193,1.3
wind-ons_8,2010,85195,2.0
wind-ons_8,2010,85196,3.8
wind-ons_7,2010,85197,11.6
wind-ons_8,2010,85329,1.5
wind-ons_3,2010,85704,10.5
wind-ons_5,2010,85796,60.0
wind-ons_7,2010,85881,9.8
wind-ons_7,2010,85882,20.0
wind-ons_9,2010,85907,44.55
wind-ons_4,2010,86428,8.4
wind-ons_4,2010,86480,99.0
wind-ons_9,2010,86591,30.0
wind-ons_7,2010,86619,60.0
wind-ons_3,2010,87051,13.1
wind-ons_6,2010,87070,5.0
wind-ons_4,2010,87164,142.2
wind-ons_9,2010,87244,0.93
wind-ons_9,2010,87247,2.0
wind-ons_5,2010,87252,60.0
wind-ons_9,2010,87275,12.9
wind-ons_5,2010,87847,1.3
wind-ons_9,2010,87928,0.93
wind-ons_9,2010,87929,1.3
wind-ons_8,2010,87930,2.0
wind-ons_9,2010,87931,2.0
wind-ons_6,2010,87936,40.0
wind-ons_10,2010,88057,26.5
wind-ons_5,2010,88531,12.14
wind-ons_9,2010,88612,0.93
wind-ons_9,2010,88614,1.7
wind-ons_7,2010,88616,2.1
wind-ons_8,2010,88617,4.2
wind-ons_7,2010,88618,15.6
wind-ons_6,2010,88619,43.06
wind-ons_7,2010,88620,99.0
wind-ons_2,2010,89102,4.2
wind-ons_9,2010,89296,0.93
wind-ons_9,2010,89297,1.0
wind-ons_9,2010,89298,1.7
wind-ons_9,2010,89299,2.0
wind-ons_8,2010,89300,2.1
wind-ons_8,2010,89301,4.2
wind-ons_7,2010,89302,13.5
wind-ons_8,2010,89304,98.8
wind-ons_7,2010,89305,13.5
wind-ons_8,2010,89425,37.5
wind-ons_5,2010,89899,25.0
wind-ons_8,2010,89977,0.5
wind-ons_8,2010,89984,60.0
wind-ons_8,2010,89987,150.0
wind-ons_5,2010,90105,54.0
wind-ons_3,2010,90532,18.9
wind-ons_7,2010,90583,29.4
wind-ons_9,2010,90666,66.0
wind-ons_7,2010,90670,123.0
wind-ons_7,2010,90671,150.0
wind-ons_2,2010,91218,48.0
wind-ons_8,2010,91267,42.0
wind-ons_7,2010,91353,104.3
wind-ons_8,2010,91355,108.0
wind-ons_2,2010,91900,21.0
wind-ons_8,2010,91951,64.08
wind-ons_8,2010,92036,39.0
wind-ons_8,2010,92039,42.0
wind-ons_6,2010,92158,54.0
wind-ons_9,2010,92635,99.0
wind-ons_7,2010,92718,62.2
wind-ons_8,2010,92723,60.0
wind-ons_8,2010,93319,99.0
wind-ons_7,2010,93404,69.0
wind-ons_8,2010,93405,100.0
wind-ons_8,2010,93523,15.0
wind-ons_10,2010,93526,46.5
wind-ons_9,2010,94056,1.3
wind-ons_8,2010,94116,42.57
wind-ons_8,2010,94117,43.7
wind-ons_10,2010,94203,29.4
wind-ons_9,2010,94208,54.0
wind-ons_9,2010,94740,1.3
wind-ons_8,2010,94777,199.7
wind-ons_6,2010,94887,24.0
wind-ons_9,2010,94892,26.0
wind-ons_6,2010,94895,48.0
wind-ons_6,2010,95370,4.9
wind-ons_8,2010,95459,60.0
wind-ons_8,2010,95460,160.5
wind-ons_3,2010,95572,37.8
wind-ons_10,2010,95576,60.0
wind-ons_6,2010,96054,16.8
wind-ons_8,2010,96137,29.7
wind-ons_8,2010,96145,96.0
wind-ons_6,2010,96738,24.8
wind-ons_9,2010,96792,8.91
wind-ons_9,2010,96818,1.2
wind-ons_8,2010,96821,28.0
wind-ons_8,2010,96828,150.0
wind-ons_8,2010,96829,103.0
wind-ons_8,2010,96832,84.0
wind-ons_8,2010,96880,27.2
wind-ons_8,2010,96940,30.0
wind-ons_8,2010,96942,52.5
wind-ons_9,2010,96943,64.5
wind-ons_6,2010,97422,28.8
wind-ons_10,2010,97476,8.91
wind-ons_7,2010,97511,132.0
wind-ons_7,2010,97512,150.0
wind-ons_8,2010,97513,174.8
wind-ons_8,2010,97516,60.0
wind-ons_9,2010,97624,26.0
wind-ons_7,2010,97627,30.0
wind-ons_10,2010,98160,8.91
wind-ons_8,2010,98189,21.0
wind-ons_9,2010,98192,72.0
wind-ons_9,2010,98308,15.0
wind-ons_7,2010,98311,32.5
wind-ons_6,2010,98790,48.86
wind-ons_10,2010,98845,54.27
wind-ons_8,2010,98875,80.0
wind-ons_9,2010,98876,26.2
wind-ons_7,2010,98992,9.0
wind-ons_9,2010,99529,59.4
wind-ons_8,2010,99557,20.0
wind-ons_8,2010,99558,49.6
wind-ons_8,2010,99560,60.0
wind-ons_9,2010,99568,42.0
wind-ons_9,2010,99677,34.5
wind-ons_3,2010,100042,15.5
wind-ons_8,2010,100243,80.0
wind-ons_8,2010,100244,36.0
wind-ons_8,2010,100252,114.0
wind-ons_7,2010,100725,3.0
wind-ons_8,2010,100922,0.9
wind-ons_8,2010,100925,16.2
wind-ons_8,2010,100928,2.0
wind-ons_9,2010,101609,15.0
wind-ons_8,2010,101611,78.0
wind-ons_8,2010,102290,0.9
wind-ons_8,2010,102293,14.7
wind-ons_8,2010,102294,43.5
wind-ons_8,2010,102295,76.5
wind-ons_7,2010,102323,2.5
wind-ons_3,2010,102777,16.2
wind-ons_9,2010,102893,1.8
wind-ons_8,2010,102977,10.5
wind-ons_8,2010,102979,75.0
wind-ons_6,2010,103007,1.5
wind-ons_8,2010,103013,60.0
wind-ons_9,2010,103577,15.92
wind-ons_9,2010,103661,10.5
wind-ons_8,2010,103662,42.0
wind-ons_7,2010,103691,1.5
wind-ons_7,2010,103692,80.0
wind-ons_6,2010,103693,46.5
wind-ons_7,2010,103697,13.5
wind-ons_8,2010,103713,54.0
wind-ons_7,2010,104377,99.0
wind-ons_8,2010,104397,4.0
wind-ons_7,2010,104417,1.8
wind-ons_8,2010,105060,60.0
wind-ons_7,2010,105065,120.9
wind-ons_7,2010,105162,7.5
wind-ons_9,2010,105710,0.7
wind-ons_9,2010,105712,2.3
wind-ons_8,2010,105744,30.0
wind-ons_7,2010,105747,96.0
wind-ons_8,2010,105765,33.0
wind-ons_9,2010,106394,0.7
wind-ons_9,2010,106396,2.0
wind-ons_7,2010,106430,10.0
wind-ons_8,2010,107088,30.0
wind-ons_8,2010,107696,60.0
wind-ons_7,2010,107697,5.0
wind-ons_9,2010,107762,0.6
wind-ons_8,2010,107766,35.0
wind-ons_7,2010,108381,216.0
wind-ons_9,2010,108453,30.0
wind-ons_9,2010,108480,48.0
wind-ons_7,2010,108522,1.8
wind-ons_8,2010,109064,79.5
wind-ons_9,2010,109164,48.0
wind-ons_8,2010,109188,114.0
wind-ons_8,2010,109190,144.0
wind-ons_2,2010,109236,30.0
wind-ons_5,2010,109239,60.0
wind-ons_2,2010,109620,46.9
wind-ons_8,2010,109848,10.5
wind-ons_8,2010,109872,16.5
wind-ons_8,2010,109873,199.7
wind-ons_8,2010,109874,56.0
wind-ons_10,2010,109918,60.0
wind-ons_8,2010,110532,2.5
wind-ons_7,2010,110538,144.0
wind-ons_6,2010,110597,30.0
wind-ons_9,2010,110602,14.0
wind-ons_9,2010,111154,0.7
wind-ons_7,2010,111222,213.8
wind-ons_8,2010,111238,66.0
wind-ons_7,2010,111800,151.8
wind-ons_9,2010,111838,0.7
wind-ons_3,2010,112433,18.9
wind-ons_8,2010,112590,90.0
wind-ons_1,2010,113032,3.7
wind-ons_1,2010,113033,15.3
wind-ons_8,2010,113271,54.0
wind-ons_8,2010,113272,54.0
wind-ons_6,2010,113333,46.0
wind-ons_1,2010,113716,6.5
wind-ons_7,2010,113851,4.0
wind-ons_7,2010,113852,199.5
wind-ons_8,2010,113955,42.0
wind-ons_5,2010,113995,1.8
wind-ons_2,2010,114399,1.8
wind-ons_1,2010,114400,8.3
wind-ons_7,2010,114535,22.5
wind-ons_3,2010,115082,0.1
wind-ons_1,2010,115086,28.7
wind-ons_9,2010,115267,54.0
wind-ons_10,2010,115268,54.0
wind-ons_7,2010,115343,101.3
wind-ons_7,2010,115344,106.0
wind-ons_5,2010,115382,54.0
wind-ons_3,2010,115767,4.5
wind-ons_1,2010,115769,22.0
wind-ons_1,2010,115770,30.75
wind-ons_10,2010,115950,96.0
wind-ons_10,2010,115951,42.0
wind-ons_7,2010,116005,53.0
wind-ons_7,2010,116027,42.0
wind-ons_5,2010,116066,12.0
wind-ons_3,2010,116451,7.4
wind-ons_2,2010,116452,18.0
wind-ons_1,2010,116453,24.0
wind-ons_9,2010,116587,29.7
wind-ons_7,2010,116689,3.0
wind-ons_10,2010,116755,24.0
wind-ons_3,2010,117135,8.7
wind-ons_1,2010,117137,25.3
wind-ons_1,2010,117138,38.0
wind-ons_4,2010,117416,1.8
wind-ons_4,2010,117818,3.4
wind-ons_2,2010,117821,29.0
wind-ons_9,2010,118004,60.0
wind-ons_4,2010,118501,1.5
wind-ons_4,2010,118502,6.5
wind-ons_3,2010,118504,22.2
wind-ons_4,2010,119870,9.6
wind-ons_7,2010,120110,16.2
wind-ons_3,2010,120553,3.5
wind-ons_9,2010,120739,9.0
wind-ons_3,2010,121237,7.3
wind-ons_9,2010,121423,100.8
wind-ons_9,2010,121424,34.5
wind-ons_9,2010,122107,99.0
wind-ons_7,2010,122164,60.0
wind-ons_1,2010,122604,2.4
wind-ons_4,2010,122691,203.5
wind-ons_8,2010,122743,102.0
wind-ons_9,2010,122792,112.2
wind-ons_7,2010,122848,40.5
wind-ons_8,2010,123427,60.0
wind-ons_7,2010,123532,54.0
wind-ons_7,2010,124214,1.5
wind-ons_1,2010,124656,9.1
wind-ons_1,2010,124657,18.4
wind-ons_1,2010,124658,22.4
wind-ons_1,2010,124659,31.0
wind-ons_9,2010,124843,48.0
wind-ons_6,2010,124898,8.4
wind-ons_1,2010,125340,13.6
wind-ons_1,2010,125341,20.5
wind-ons_1,2010,125343,38.9
wind-ons_1,2010,125344,43.4
wind-ons_9,2010,125528,36.0
wind-ons_6,2010,125582,1.7
wind-ons_9,2010,126211,52.5
wind-ons_9,2010,126212,114.0
wind-ons_6,2010,126951,42.0
wind-ons_1,2010,127393,23.1
wind-ons_9,2010,128897,1.5
wind-ons_9,2010,128946,14.0
wind-ons_4,2010,129442,7.5
wind-ons_2,2010,129443,17.0
wind-ons_10,2010,129581,1.5
wind-ons_1,2010,130125,2.1
wind-ons_2,2010,130126,11.6
wind-ons_1,2010,130127,20.0
wind-ons_9,2010,130266,75.0
wind-ons_8,2010,130267,201.0
wind-ons_10,2010,130314,36.0
wind-ons_1,2010,130809,5.4
wind-ons_10,2010,130998,44.0
wind-ons_6,2010,131107,27.0
wind-ons_1,2010,131497,42.6
wind-ons_1,2010,131498,3.0
wind-ons_8,2010,131507,42.0
wind-ons_2,2010,132176,1.6
wind-ons_2,2010,132177,8.0
wind-ons_1,2010,132178,17.3
wind-ons_1,2010,132182,42.0
wind-ons_6,2010,132413,138.0
wind-ons_3,2010,132860,3.0
wind-ons_1,2010,132861,11.7
wind-ons_1,2010,132862,20.5
wind-ons_1,2010,132863,27.0
wind-ons_8,2010,132874,34.9
wind-ons_6,2010,133097,8.0
wind-ons_2,2010,133545,16.5
wind-ons_1,2010,133546,21.7
wind-ons_1,2010,133547,30.75
wind-ons_8,2010,133678,0.6
wind-ons_9,2010,134419,98.9
wind-ons_9,2010,134420,36.0
wind-ons_7,2010,134521,0.7
wind-ons_10,2010,135046,20.0
wind-ons_6,2010,135149,56.7
wind-ons_6,2010,135192,0.7
wind-ons_1,2010,135603,50.0
wind-ons_1,2010,135604,59.6
wind-ons_1,2010,135605,18.3
wind-ons_9,2010,135730,80.0
wind-ons_9,2010,135785,18.9
wind-ons_7,2010,135833,50.4
wind-ons_2,2010,136290,27.0
wind-ons_3,2010,136291,67.0
wind-ons_9,2010,136414,90.0
wind-ons_7,2010,136517,50.4
wind-ons_1,2010,136973,42.0
wind-ons_2,2010,136974,36.0
wind-ons_7,2010,137885,5.0
wind-ons_4,2010,140665,0.7
wind-ons_9,2010,141095,54.0
wind-ons_10,2010,141778,34.5
wind-ons_5,2010,141885,0.7
wind-ons_7,2010,143253,30.0
wind-ons_7,2010,144621,100.0
wind-ons_3,2010,145885,145.8
wind-ons_9,2010,146046,14.3
wind-ons_8,2010,146050,151.4
wind-ons_2,2010,146568,3.0
wind-ons_3,2010,146569,60.0
wind-ons_9,2010,146730,60.0
wind-ons_9,2010,147357,204.0
wind-ons_1,2010,147937,90.0
wind-ons_9,2010,148100,22.5
wind-ons_9,2010,148784,101.2
wind-ons_4,2010,149305,66.0
wind-ons_9,2010,149469,123.0
wind-ons_7,2010,149987,132.0
wind-ons_6,2010,149989,84.0
wind-ons_7,2010,150092,0.6
wind-ons_9,2010,150150,40.5
wind-ons_8,2010,150151,99.0
wind-ons_7,2010,150153,120.0
wind-ons_7,2010,151518,25.5
wind-ons_7,2010,152202,25.5
wind-ons_6,2010,152205,48.0
wind-ons_8,2010,152886,25.5
wind-ons_7,2010,152887,60.0
wind-ons_8,2010,153553,10.0
wind-ons_8,2010,153570,25.5
wind-ons_7,2010,153571,34.5
wind-ons_9,2010,154237,10.0
wind-ons_9,2010,154238,31.5
wind-ons_9,2010,154239,66.0
wind-ons_7,2010,154256,17.0
wind-ons_6,2010,154258,60.0
wind-ons_6,2010,154260,57.5
wind-ons_9,2010,154921,10.0
wind-ons_9,2010,154922,43.8
wind-ons_9,2010,154923,48.0
wind-ons_6,2010,154944,76.5
wind-ons_10,2010,155605,10.0
wind-ons_10,2010,155609,12.0
wind-ons_9,2010,155624,42.0
wind-ons_7,2010,155628,48.0
wind-ons_9,2010,156290,36.0
wind-ons_8,2010,156308,30.0
wind-ons_6,2010,156312,66.0
wind-ons_1,2010,156884,63.0
wind-ons_9,2010,156977,42.0
wind-ons_8,2010,156992,48.0
wind-ons_7,2010,156994,54.0
wind-ons_6,2010,156995,78.0
wind-ons_6,2010,156996,42.0
wind-ons_9,2010,157657,10.0
wind-ons_9,2010,157658,48.0
wind-ons_6,2010,157678,60.0
wind-ons_6,2010,157679,60.0
wind-ons_6,2010,157680,54.0
wind-ons_10,2010,158340,3.0
wind-ons_10,2010,158341,13.5
wind-ons_8,2010,158360,48.0
wind-ons_7,2010,158364,60.0
wind-ons_9,2010,159039,30.0
wind-ons_7,2010,160393,36.0
wind-ons_6,2010,161784,60.0
wind-ons_6,2010,163087,36.0
wind-ons_9,2010,163130,60.0
wind-ons_6,2010,163771,54.0
wind-ons_9,2010,163812,8.8
wind-ons_9,2010,163813,10.0
wind-ons_9,2010,164497,10.0
wind-ons_7,2010,165200,24.0
wind-ons_8,2010,165864,0.16
wind-ons_10,2010,165866,20.0
wind-ons_10,2010,165868,34.5
wind-ons_8,2010,165879,48.0
wind-ons_7,2010,167247,24.0
wind-ons_5,2010,167254,60.0
wind-ons_9,2010,167926,37.5
wind-ons_5,2010,167938,40.5
wind-ons_5,2010,167942,60.0
wind-ons_10,2010,168603,46.5
wind-ons_10,2010,168604,54.0
wind-ons_8,2010,168605,36.0
wind-ons_9,2010,168610,78.0
wind-ons_9,2010,168611,84.0
wind-ons_6,2010,168619,30.0
wind-ons_6,2010,168622,66.0
wind-ons_5,2010,168625,48.0
wind-ons_5,2010,168626,60.0
wind-ons_10,2010,169287,66.0
wind-ons_10,2010,169288,42.0
wind-ons_8,2010,169294,54.0
wind-ons_8,2010,169295,96.0
wind-ons_5,2010,169307,54.0
wind-ons_5,2010,169309,90.0
wind-ons_5,2010,169310,54.0
wind-ons_8,2010,169969,32.52
wind-ons_9,2010,169972,24.0
wind-ons_5,2010,169987,60.0
wind-ons_7,2010,169990,30.0
wind-ons_6,2010,169991,31.5
wind-ons_5,2010,169993,78.0
wind-ons_5,2010,169994,66.0
wind-ons_8,2010,170665,60.0
wind-ons_6,2010,170671,30.0
wind-ons_5,2010,170677,25.0
wind-ons_5,2010,170678,9.0
wind-ons_9,2010,171337,57.0
wind-ons_7,2010,171349,60.0
wind-ons_6,2010,172030,50.2
wind-ons_8,2010,172033,54.0
wind-ons_7,2010,172713,54.0
wind-ons_7,2010,172714,84.0
wind-ons_7,2010,172719,36.0
wind-ons_7,2010,172720,30.0
wind-ons_5,2010,172726,57.0
wind-ons_5,2010,172733,132.0
wind-ons_7,2010,173398,36.0
wind-ons_7,2010,173403,2.0
wind-ons_5,2010,173417,60.0
wind-ons_6,2010,174101,107.0
wind-ons_6,2010,176140,54.0
wind-ons_5,2010,176837,180.0
wind-ons_5,2010,177521,98.0
wind-ons_5,2010,178889,85.2
wind-ons_6,2010,179573,48.0
wind-ons_6,2010,180257,54.0
wind-ons_7,2010,180917,60.0
wind-ons_6,2010,180941,42.0
wind-ons_6,2010,181612,36.0
wind-ons_6,2010,181625,54.0
wind-ons_7,2010,182292,60.0
wind-ons_6,2010,182296,66.0
wind-ons_6,2010,182966,42.0
wind-ons_6,2010,182967,54.0
wind-ons_7,2010,182976,42.0
wind-ons_6,2010,182980,14.0
wind-ons_6,2010,183650,38.5
wind-ons_6,2010,183651,60.0
wind-ons_6,2010,183660,84.0
wind-ons_6,2010,183661,23.0
wind-ons_6,2010,184332,0.07
wind-ons_6,2010,184334,42.0
wind-ons_6,2010,184341,36.0
wind-ons_6,2010,185018,37.92
wind-ons_7,2010,185019,112.5
wind-ons_7,2010,185020,54.0
wind-ons_6,2010,185025,36.0
wind-ons_7,2010,185709,36.3
wind-ons_6,2010,185710,167.7
wind-ons_6,2010,186400,60.0
wind-ons_8,2010,187068,0.07
wind-ons_7,2010,187071,24.0
wind-ons_6,2010,187086,21.6
wind-ons_7,2010,187757,54.0
wind-ons_6,2010,187770,60.0
wind-ons_8,2010,188437,37.5
wind-ons_8,2010,188438,22.0
wind-ons_7,2010,188439,77.2
wind-ons_6,2010,188440,66.0
wind-ons_7,2010,188441,60.0
wind-ons_6,2010,188443,126.0
wind-ons_7,2010,189122,34.5
wind-ons_6,2010,189125,36.0
wind-ons_6,2010,189127,27.9
wind-ons_7,2010,189128,60.0
wind-ons_7,2010,189131,60.0
wind-ons_7,2010,189806,48.0
wind-ons_6,2010,189809,150.0
wind-ons_6,2010,189811,152.0
wind-ons_6,2010,189812,100.84
wind-ons_7,2010,189815,120.0
wind-ons_8,2010,190489,34.3
wind-ons_7,2010,190492,126.5
wind-ons_7,2010,190493,138.0
wind-ons_8,2010,191174,60.0
wind-ons_6,2010,191177,11.5
wind-ons_7,2010,191859,54.0
wind-ons_8,2010,192542,54.0
wind-ons_8,2010,192543,44.8
wind-ons_8,2010,193228,42.0
wind-ons_8,2010,195280,82.7
wind-ons_7,2010,195961,17.64
wind-ons_8,2010,196646,24.0
wind-ons_8,2010,196648,102.0
wind-ons_8,2010,197330,60.0
wind-ons_8,2010,197331,60.0
wind-ons_9,2010,197332,22.2
wind-ons_7,2010,198014,15.0
wind-ons_8,2010,198015,31.58
wind-ons_8,2010,198698,73.5
wind-ons_8,2010,198699,91.2
wind-ons_9,2010,198700,121.9
wind-ons_8,2010,199381,2.64
wind-ons_8,2010,199382,69.53
wind-ons_9,2010,199384,120.6
wind-ons_8,2010,200067,91.2
wind-ons_9,2010,200068,60.0
wind-ons_7,2010,200749,0.92
wind-ons_8,2010,200751,89.5
wind-ons_9,2010,200752,60.0
wind-ons_8,2010,201433,0.6
wind-ons_8,2010,201434,63.0
