*tech,year,sc_point_gid,capacity
wind-ons_1,2010,46046,114.0
wind-ons_2,2010,46729,44.0
wind-ons_1,2010,46730,28.2
wind-ons_2,2010,48781,156.0
wind-ons_4,2010,49464,7.2
wind-ons_3,2010,49465,228.6
wind-ons_5,2010,50148,94.0
wind-ons_3,2010,51516,54.0
wind-ons_7,2010,52200,168.0
wind-ons_7,2010,52969,9.7
wind-ons_6,2010,53567,122.8
wind-ons_5,2010,54935,31.0
wind-ons_6,2010,55619,234.0
wind-ons_7,2010,55705,104.2
wind-ons_6,2010,56302,98.9
wind-ons_6,2010,57670,62.9
wind-ons_6,2010,58354,174.0
wind-ons_8,2010,58684,4.5
wind-ons_4,2010,59037,95.0
wind-ons_8,2010,59201,0.93
wind-ons_8,2010,59203,2.0
wind-ons_3,2010,59721,136.3
wind-ons_7,2010,59854,18.0
wind-ons_7,2010,59885,0.93
wind-ons_8,2010,59886,1.3
wind-ons_7,2010,59888,2.1
wind-ons_7,2010,59889,10.4
wind-ons_8,2010,59899,180.0
wind-ons_9,2010,60055,66.0
wind-ons_1,2010,60405,95.4
wind-ons_7,2010,60569,0.93
wind-ons_7,2010,60570,1.2
wind-ons_7,2010,60571,2.0
wind-ons_7,2010,60572,2.1
wind-ons_7,2010,60574,25.0
wind-ons_8,2010,60583,25.5
wind-ons_9,2010,60738,42.0
wind-ons_2,2010,61089,30.0
wind-ons_7,2010,61253,0.93
wind-ons_7,2010,61255,1.9
wind-ons_7,2010,61256,2.1
wind-ons_7,2010,61257,9.2
wind-ons_5,2010,61772,78.0
wind-ons_7,2010,61937,0.93
wind-ons_7,2010,61939,1.7
wind-ons_8,2010,61940,2.1
wind-ons_7,2010,61941,8.4
wind-ons_8,2010,61942,20.0
wind-ons_9,2010,61943,51.0
wind-ons_9,2010,61944,60.0
wind-ons_9,2010,62107,57.0
wind-ons_8,2010,62590,31.5
wind-ons_7,2010,62621,0.93
wind-ons_7,2010,62623,1.7
wind-ons_7,2010,62624,2.0
wind-ons_8,2010,62625,8.0
wind-ons_9,2010,62628,40.5
wind-ons_4,2010,63139,6.6
wind-ons_3,2010,63140,62.7
wind-ons_7,2010,63305,0.93
wind-ons_7,2010,63307,1.7
wind-ons_7,2010,63308,2.0
wind-ons_8,2010,63309,5.2
wind-ons_8,2010,63310,19.98
wind-ons_9,2010,63311,49.5
wind-ons_8,2010,63312,100.5
wind-ons_7,2010,63314,150.0
wind-ons_9,2010,63474,4.5
wind-ons_3,2010,63824,30.9
wind-ons_4,2010,63825,60.0
wind-ons_8,2010,63912,101.4
wind-ons_8,2010,63958,40.5
wind-ons_6,2010,63989,0.93
wind-ons_7,2010,63990,1.0
wind-ons_7,2010,63991,1.7
wind-ons_8,2010,64596,135.0
wind-ons_8,2010,64642,40.5
wind-ons_8,2010,64643,115.5
wind-ons_7,2010,64673,0.93
wind-ons_7,2010,64674,0.97
wind-ons_7,2010,64675,1.7
wind-ons_7,2010,64676,2.0
wind-ons_7,2010,64677,4.2
wind-ons_6,2010,64680,100.0
wind-ons_2,2010,65191,24.0
wind-ons_7,2010,65357,0.9
wind-ons_7,2010,65358,0.97
wind-ons_8,2010,65359,1.7
wind-ons_7,2010,65360,2.0
wind-ons_8,2010,65361,4.2
wind-ons_7,2010,65362,15.6
wind-ons_5,2010,65363,43.06
wind-ons_1,2010,65874,1.7
wind-ons_2,2010,65875,72.0
wind-ons_8,2010,66010,48.0
wind-ons_8,2010,66011,118.5
wind-ons_7,2010,66041,0.9
wind-ons_7,2010,66042,0.97
wind-ons_7,2010,66043,1.5
wind-ons_7,2010,66044,2.0
wind-ons_8,2010,66045,4.2
wind-ons_2,2010,66559,100.5
wind-ons_4,2010,66560,101.0
wind-ons_8,2010,66694,48.0
wind-ons_8,2010,66695,6.0
wind-ons_7,2010,66725,0.9
wind-ons_7,2010,66726,0.97
wind-ons_8,2010,66727,1.3
wind-ons_7,2010,66728,2.0
wind-ons_2,2010,67243,35.4
wind-ons_8,2010,67379,149.0
wind-ons_8,2010,67409,0.9
wind-ons_8,2010,67410,0.97
wind-ons_8,2010,67411,1.3
wind-ons_6,2010,67412,2.0
wind-ons_7,2010,67538,54.0
wind-ons_8,2010,68062,49.5
wind-ons_7,2010,68093,0.7
wind-ons_8,2010,68094,0.97
wind-ons_6,2010,68221,30.55
wind-ons_6,2010,68222,100.5
wind-ons_8,2010,68746,49.5
wind-ons_7,2010,68777,0.7
wind-ons_5,2010,68778,0.97
wind-ons_7,2010,68905,16.5
wind-ons_6,2010,68906,22.5
wind-ons_4,2010,68919,5.2
wind-ons_1,2010,69293,8.3
wind-ons_1,2010,69294,36.0
wind-ons_8,2010,69430,50.6
wind-ons_8,2010,69431,114.0
wind-ons_5,2010,69462,0.97
wind-ons_5,2010,69591,52.0
wind-ons_1,2010,69979,60.0
wind-ons_9,2010,70067,30.0
wind-ons_8,2010,70114,61.5
wind-ons_8,2010,70115,148.5
wind-ons_5,2010,70145,0.4
wind-ons_5,2010,70146,0.97
wind-ons_6,2010,70274,68.5
wind-ons_1,2010,70662,31.3
wind-ons_7,2010,70830,0.97
wind-ons_7,2010,70959,52.5
wind-ons_6,2010,71345,24.6
wind-ons_7,2010,71514,0.97
wind-ons_8,2010,71643,78.0
wind-ons_3,2010,72028,3.3
wind-ons_8,2010,72165,2.6
wind-ons_7,2010,72197,0.04
wind-ons_6,2010,72198,0.97
wind-ons_6,2010,72345,24.0
wind-ons_5,2010,72712,9.9
wind-ons_8,2010,72849,4.5
wind-ons_6,2010,72881,0.02
wind-ons_8,2010,73533,11.9
wind-ons_8,2010,73535,180.0
wind-ons_4,2010,74080,10.0
wind-ons_5,2010,74764,41.0
wind-ons_3,2010,76131,9.9
wind-ons_4,2010,76132,102.3
wind-ons_7,2010,76334,42.57
wind-ons_6,2010,76857,18.9
wind-ons_3,2010,77541,21.0
wind-ons_8,2010,77702,30.0
wind-ons_5,2010,77800,11.5
wind-ons_5,2010,77801,97.5
wind-ons_8,2010,78957,25.0
wind-ons_3,2010,79169,45.5
wind-ons_4,2010,79551,72.0
wind-ons_1,2010,79592,10.5
wind-ons_8,2010,79641,39.0
wind-ons_9,2010,79755,43.2
wind-ons_3,2010,79853,30.55
wind-ons_3,2010,80235,132.0
wind-ons_8,2010,80325,99.0
wind-ons_5,2010,80538,81.0
wind-ons_5,2010,80539,126.0
wind-ons_4,2010,80918,25.0
wind-ons_8,2010,81009,99.0
wind-ons_9,2010,81122,12.9
wind-ons_10,2010,81124,102.0
wind-ons_3,2010,81223,60.0
wind-ons_3,2010,81601,5.0
wind-ons_2,2010,81602,76.5
wind-ons_9,2010,81806,11.88
wind-ons_9,2010,81807,67.7
wind-ons_4,2010,81906,68.5
wind-ons_6,2010,81920,1.5
wind-ons_3,2010,82285,9.9
wind-ons_2,2010,82286,100.7
wind-ons_9,2010,82490,11.0
wind-ons_6,2010,82590,34.5
wind-ons_3,2010,82970,102.9
wind-ons_9,2010,83175,54.0
wind-ons_6,2010,83274,16.5
wind-ons_8,2010,83275,87.5
wind-ons_6,2010,83744,4.9
wind-ons_9,2010,83859,44.55
wind-ons_8,2010,83890,1.8
wind-ons_3,2010,84337,25.2
wind-ons_5,2010,84428,12.14
wind-ons_8,2010,84510,0.97
wind-ons_7,2010,84512,2.0
wind-ons_9,2010,84542,3.6
wind-ons_6,2010,84643,45.5
wind-ons_8,2010,84658,1.8
wind-ons_3,2010,85020,8.0
wind-ons_2,2010,85021,81.0
wind-ons_3,2010,85063,21.0
wind-ons_6,2010,85112,19.5
wind-ons_8,2010,85194,0.93
wind-ons_9,2010,85195,1.3
wind-ons_8,2010,85196,2.0
wind-ons_8,2010,85197,2.0
wind-ons_7,2010,85198,9.8
wind-ons_3,2010,85705,100.8
wind-ons_5,2010,85796,25.0
wind-ons_8,2010,85878,0.93
wind-ons_9,2010,85879,1.3
wind-ons_8,2010,85880,1.7
wind-ons_8,2010,85881,2.0
wind-ons_4,2010,86389,90.0
wind-ons_4,2010,86480,29.4
wind-ons_8,2010,86562,0.93
wind-ons_9,2010,86563,1.3
wind-ons_9,2010,86564,1.7
wind-ons_8,2010,86565,2.0
wind-ons_8,2010,86567,13.5
wind-ons_7,2010,86569,99.0
wind-ons_8,2010,86628,5.0
wind-ons_9,2010,87246,0.93
wind-ons_8,2010,87248,1.7
wind-ons_8,2010,87249,2.0
wind-ons_8,2010,87250,3.9
wind-ons_7,2010,87251,12.0
wind-ons_7,2010,87252,32.0
wind-ons_7,2010,87253,98.8
wind-ons_7,2010,87254,60.0
wind-ons_9,2010,87279,13.5
wind-ons_8,2010,87312,51.2
wind-ons_2,2010,87798,8.4
wind-ons_5,2010,87848,99.0
wind-ons_9,2010,87901,1.3
wind-ons_9,2010,87930,0.93
wind-ons_9,2010,87931,1.0
wind-ons_7,2010,87932,1.5
wind-ons_8,2010,87934,3.8
wind-ons_7,2010,87935,11.8
wind-ons_7,2010,87938,43.5
wind-ons_8,2010,88064,37.5
wind-ons_5,2010,88532,99.0
wind-ons_9,2010,88585,1.3
wind-ons_9,2010,88614,0.9
wind-ons_8,2010,88616,1.3
wind-ons_8,2010,88617,2.0
wind-ons_8,2010,88618,3.0
wind-ons_7,2010,88619,11.6
wind-ons_8,2010,88621,91.1
wind-ons_8,2010,88748,30.0
wind-ons_9,2010,89269,25.0
wind-ons_9,2010,89298,0.9
wind-ons_9,2010,89299,0.97
wind-ons_9,2010,89300,1.3
wind-ons_9,2010,89301,2.0
wind-ons_8,2010,89303,11.2
wind-ons_7,2010,89305,85.5
wind-ons_6,2010,89306,100.7
wind-ons_8,2010,89365,69.0
wind-ons_7,2010,89419,15.0
wind-ons_9,2010,89953,40.5
wind-ons_9,2010,89986,0.9
wind-ons_6,2010,89990,98.2
wind-ons_8,2010,90583,1.3
wind-ons_9,2010,90637,50.4
wind-ons_8,2010,90670,0.7
wind-ons_7,2010,90673,49.6
wind-ons_7,2010,90674,98.0
wind-ons_7,2010,90733,54.0
wind-ons_7,2010,90789,62.5
wind-ons_4,2010,90790,75.0
wind-ons_8,2010,91267,15.92
wind-ons_8,2010,91354,0.6
wind-ons_8,2010,91357,43.5
wind-ons_7,2010,91359,132.0
wind-ons_8,2010,91472,29.4
wind-ons_6,2010,91485,20.0
wind-ons_9,2010,91951,17.0
wind-ons_8,2010,92038,0.5
wind-ons_7,2010,92043,123.0
wind-ons_9,2010,92156,26.0
wind-ons_6,2010,92169,6.6
wind-ons_8,2010,92725,42.0
wind-ons_8,2010,92840,9.0
wind-ons_2,2010,93270,64.5
wind-ons_9,2010,93319,28.8
wind-ons_9,2010,93373,51.0
wind-ons_8,2010,93525,37.8
wind-ons_10,2010,93526,64.5
wind-ons_9,2010,93527,14.0
wind-ons_9,2010,94003,41.4
wind-ons_8,2010,94093,35.0
wind-ons_7,2010,94094,80.0
wind-ons_10,2010,94209,30.0
wind-ons_6,2010,94212,102.0
wind-ons_9,2010,94687,48.86
wind-ons_7,2010,94778,80.0
wind-ons_9,2010,94854,1.8
wind-ons_4,2010,94894,52.5
wind-ons_4,2010,94896,100.5
wind-ons_7,2010,95371,99.0
wind-ons_9,2010,95462,76.5
wind-ons_9,2010,95464,42.0
wind-ons_10,2010,95577,24.0
wind-ons_9,2010,96145,29.7
wind-ons_8,2010,96146,75.0
wind-ons_8,2010,96147,104.3
wind-ons_9,2010,96148,58.5
wind-ons_4,2010,96264,66.0
wind-ons_8,2010,96828,2.3
wind-ons_9,2010,96829,21.0
wind-ons_8,2010,96830,66.0
wind-ons_8,2010,96833,199.7
wind-ons_7,2010,96946,34.5
wind-ons_8,2010,97512,2.0
wind-ons_8,2010,97513,20.0
wind-ons_8,2010,97515,100.0
wind-ons_8,2010,97516,150.0
wind-ons_7,2010,98106,1.8
wind-ons_8,2010,98197,16.2
wind-ons_8,2010,98198,8.2
wind-ons_7,2010,98275,1.8
wind-ons_7,2010,98790,16.8
wind-ons_8,2010,98881,15.0
wind-ons_8,2010,99008,7.5
wind-ons_8,2010,99565,14.7
wind-ons_9,2010,99568,48.0
wind-ons_8,2010,99573,246.0
wind-ons_9,2010,100158,24.8
wind-ons_8,2010,100249,10.5
wind-ons_9,2010,100252,102.0
wind-ons_8,2010,100257,54.0
wind-ons_8,2010,100297,192.0
wind-ons_8,2010,100900,8.91
wind-ons_9,2010,100936,150.0
wind-ons_8,2010,100937,199.0
wind-ons_9,2010,101526,42.0
wind-ons_9,2010,101584,8.91
wind-ons_8,2010,101620,150.0
wind-ons_8,2010,101621,174.8
wind-ons_10,2010,102210,64.08
wind-ons_9,2010,102268,8.91
wind-ons_8,2010,102303,99.0
wind-ons_8,2010,102304,150.0
wind-ons_6,2010,102380,1.8
wind-ons_9,2010,102983,1.2
wind-ons_8,2010,102985,10.5
wind-ons_8,2010,102988,150.0
wind-ons_6,2010,103064,1.8
wind-ons_9,2010,103667,0.9
wind-ons_8,2010,103671,99.0
wind-ons_8,2010,103717,100.0
wind-ons_8,2010,104262,142.2
wind-ons_8,2010,104402,200.0
wind-ons_9,2010,105719,0.7
wind-ons_7,2010,105748,80.0
wind-ons_9,2010,106329,42.0
wind-ons_7,2010,106432,72.0
wind-ons_8,2010,106454,7.7
wind-ons_9,2010,107013,54.0
wind-ons_8,2010,107093,60.0
wind-ons_8,2010,107116,51.0
wind-ons_8,2010,107138,130.5
wind-ons_8,2010,107697,201.0
wind-ons_9,2010,107741,59.4
wind-ons_8,2010,107774,28.0
wind-ons_8,2010,107775,78.0
wind-ons_8,2010,107800,10.5
wind-ons_8,2010,107802,217.5
wind-ons_8,2010,107822,106.0
wind-ons_4,2010,107872,60.0
wind-ons_9,2010,108425,54.27
wind-ons_8,2010,108484,2.5
wind-ons_8,2010,108486,213.8
wind-ons_5,2010,108556,6.0
wind-ons_5,2010,108557,100.0
wind-ons_5,2010,108559,150.0
wind-ons_8,2010,109065,221.0
wind-ons_8,2010,109168,1.5
wind-ons_8,2010,109170,210.9
wind-ons_9,2010,109190,101.3
wind-ons_6,2010,109243,14.0
wind-ons_8,2010,109748,22.5
wind-ons_8,2010,109827,54.0
wind-ons_8,2010,109852,1.5
wind-ons_9,2010,109874,99.0
wind-ons_10,2010,110475,0.7
wind-ons_8,2010,111116,29.7
wind-ons_10,2010,111159,0.7
wind-ons_8,2010,111221,100.5
wind-ons_8,2010,111905,99.0
wind-ons_2,2010,112433,18.9
wind-ons_8,2010,112484,60.0
wind-ons_8,2010,113852,79.5
wind-ons_8,2010,113957,53.0
wind-ons_9,2010,114588,100.5
wind-ons_8,2010,114641,49.5
wind-ons_9,2010,115272,105.0
wind-ons_8,2010,115325,8.4
wind-ons_8,2010,115326,150.0
wind-ons_8,2010,115956,100.8
wind-ons_8,2010,116009,2.5
wind-ons_9,2010,116588,151.8
wind-ons_9,2010,116640,99.0
wind-ons_8,2010,117378,106.0
wind-ons_8,2010,117956,103.5
wind-ons_9,2010,118692,100.5
wind-ons_7,2010,118746,100.5
wind-ons_8,2010,119323,1.5
wind-ons_9,2010,120060,112.2
wind-ons_8,2010,120114,76.2
wind-ons_9,2010,120691,4.0
wind-ons_5,2010,122691,203.5
wind-ons_7,2010,122850,1.7
wind-ons_10,2010,124164,96.0
wind-ons_7,2010,125479,75.0
wind-ons_7,2010,126941,5.0
wind-ons_9,2010,128898,1.5
wind-ons_9,2010,128952,50.0
wind-ons_9,2010,129583,162.0
wind-ons_9,2010,130320,44.0
wind-ons_9,2010,130321,150.0
wind-ons_7,2010,130423,27.0
wind-ons_6,2010,131105,0.7
wind-ons_5,2010,131106,0.7
wind-ons_6,2010,131107,0.7
wind-ons_6,2010,132311,204.0
wind-ons_6,2010,132414,56.7
wind-ons_9,2010,133057,48.0
wind-ons_7,2010,133098,50.4
wind-ons_9,2010,133741,98.9
wind-ons_7,2010,133782,50.4
wind-ons_7,2010,134467,146.0
wind-ons_2,2010,136310,1.8
wind-ons_5,2010,136323,36.0
wind-ons_9,2010,136414,20.0
wind-ons_3,2010,136995,6.5
wind-ons_9,2010,137161,94.5
wind-ons_4,2010,137679,7.4
wind-ons_3,2010,137680,17.0
wind-ons_8,2010,137782,90.0
wind-ons_9,2010,137845,99.0
wind-ons_4,2010,138361,1.5
wind-ons_5,2010,138363,8.3
wind-ons_4,2010,138364,18.0
wind-ons_3,2010,138365,24.0
wind-ons_4,2010,139046,3.0
wind-ons_5,2010,139048,18.4
wind-ons_4,2010,139050,38.0
wind-ons_9,2010,139213,74.3
wind-ons_4,2010,139730,4.5
wind-ons_7,2010,142465,3.5
wind-ons_6,2010,142466,9.6
wind-ons_3,2010,142468,25.3
wind-ons_2,2010,142469,38.9
wind-ons_8,2010,142633,40.5
wind-ons_7,2010,142634,60.0
wind-ons_6,2010,143149,5.4
wind-ons_5,2010,143150,13.1
wind-ons_2,2010,143153,43.4
wind-ons_8,2010,143253,0.6
wind-ons_6,2010,143318,63.0
wind-ons_5,2010,143834,15.5
wind-ons_4,2010,143836,29.0
wind-ons_5,2010,143844,30.0
wind-ons_8,2010,143937,0.7
wind-ons_6,2010,144001,25.5
wind-ons_6,2010,144002,60.0
wind-ons_1,2010,144517,7.5
wind-ons_4,2010,144518,16.2
wind-ons_3,2010,144519,22.0
wind-ons_6,2010,144685,25.5
wind-ons_6,2010,144686,60.0
wind-ons_3,2010,145200,3.0
wind-ons_1,2010,145201,8.7
wind-ons_2,2010,145203,22.4
wind-ons_2,2010,145204,30.75
wind-ons_3,2010,145205,46.9
wind-ons_10,2010,145305,30.0
wind-ons_5,2010,145369,25.5
wind-ons_3,2010,145884,3.7
wind-ons_2,2010,145885,11.6
wind-ons_3,2010,145890,67.0
wind-ons_3,2010,145891,88.5
wind-ons_2,2010,145896,150.0
wind-ons_10,2010,145989,80.0
wind-ons_9,2010,146053,25.5
wind-ons_3,2010,146569,13.6
wind-ons_2,2010,146570,20.5
wind-ons_10,2010,146673,100.0
wind-ons_5,2010,146737,18.9
wind-ons_6,2010,147251,2.1
wind-ons_5,2010,147252,7.3
wind-ons_4,2010,147253,15.3
wind-ons_4,2010,147254,21.7
wind-ons_1,2010,147257,60.3
wind-ons_6,2010,147422,106.5
wind-ons_2,2010,147936,8.0
wind-ons_1,2010,147937,16.5
wind-ons_2,2010,147938,22.2
wind-ons_3,2010,147939,30.75
wind-ons_3,2010,147941,63.0
wind-ons_6,2010,148106,101.2
wind-ons_3,2010,148617,0.1
wind-ons_3,2010,148619,3.4
wind-ons_2,2010,148620,9.1
wind-ons_2,2010,148621,17.3
wind-ons_3,2010,148622,23.1
wind-ons_3,2010,148623,31.0
wind-ons_5,2010,148629,135.0
wind-ons_7,2010,149302,1.6
wind-ons_5,2010,149303,4.2
wind-ons_5,2010,149304,11.7
wind-ons_5,2010,149305,20.0
wind-ons_5,2010,149306,27.0
wind-ons_4,2010,149307,42.6
wind-ons_4,2010,149308,50.0
wind-ons_8,2010,149987,6.5
wind-ons_7,2010,149989,20.5
wind-ons_5,2010,149990,28.7
wind-ons_2,2010,149991,45.0
wind-ons_2,2010,149992,59.6
wind-ons_3,2010,149993,76.9
wind-ons_8,2010,150670,2.4
wind-ons_5,2010,150682,61.8
wind-ons_7,2010,150683,114.0
wind-ons_5,2010,151366,54.0
wind-ons_10,2010,152144,0.6
wind-ons_5,2010,152895,144.0
wind-ons_5,2010,153579,7.4
wind-ons_6,2010,154261,80.0
wind-ons_7,2010,154944,10.0
wind-ons_6,2010,154945,79.8
wind-ons_8,2010,155564,90.0
wind-ons_7,2010,155630,16.2
wind-ons_7,2010,155632,144.0
wind-ons_6,2010,155633,156.0
wind-ons_7,2010,156312,10.0
wind-ons_6,2010,156313,79.5
wind-ons_7,2010,156314,121.9
wind-ons_7,2010,156316,26.2
wind-ons_6,2010,156317,44.0
wind-ons_2,2010,156884,63.0
wind-ons_7,2010,156996,10.0
wind-ons_6,2010,156998,120.6
wind-ons_6,2010,157003,180.0
wind-ons_6,2010,157680,10.0
wind-ons_7,2010,157681,79.92
wind-ons_7,2010,157682,120.0
wind-ons_6,2010,157684,169.5
wind-ons_6,2010,157687,60.0
wind-ons_7,2010,158364,8.8
wind-ons_7,2010,158365,75.0
wind-ons_6,2010,158371,1.0
wind-ons_7,2010,159048,3.0
wind-ons_7,2010,159049,73.5
wind-ons_7,2010,159050,60.0
wind-ons_6,2010,159055,216.0
wind-ons_7,2010,159732,2.64
wind-ons_7,2010,159733,69.53
wind-ons_6,2010,159734,60.0
wind-ons_6,2010,159739,16.5
wind-ons_7,2010,160418,120.0
wind-ons_7,2010,160420,167.7
wind-ons_6,2010,160422,209.0
wind-ons_6,2010,160423,204.0
wind-ons_6,2010,161107,27.5
wind-ons_7,2010,161785,63.0
wind-ons_7,2010,161786,54.0
wind-ons_6,2010,161787,90.0
wind-ons_6,2010,161788,162.3
wind-ons_7,2010,162468,0.92
wind-ons_7,2010,162470,60.0
wind-ons_7,2010,162471,60.0
wind-ons_6,2010,162473,197.0
wind-ons_7,2010,163152,0.6
wind-ons_7,2010,163837,59.4
wind-ons_7,2010,163838,114.0
wind-ons_7,2010,164520,0.16
wind-ons_7,2010,164521,78.0
wind-ons_7,2010,164522,112.5
wind-ons_7,2010,164523,150.0
wind-ons_7,2010,165204,0.08
wind-ons_7,2010,165205,58.8
wind-ons_7,2010,165206,112.5
wind-ons_6,2010,165888,0.07
wind-ons_6,2010,165889,57.0
wind-ons_5,2010,166572,0.07
wind-ons_6,2010,166575,150.0
wind-ons_7,2010,166576,160.84
wind-ons_6,2010,166577,186.0
wind-ons_5,2010,167258,101.2
wind-ons_6,2010,167259,149.5
wind-ons_7,2010,167941,49.5
wind-ons_5,2010,168630,200.0
wind-ons_6,2010,168631,222.0
wind-ons_6,2010,168632,234.0
wind-ons_6,2010,169309,37.5
wind-ons_5,2010,169310,98.8
wind-ons_5,2010,169315,1.5
wind-ons_6,2010,169316,15.0
wind-ons_5,2010,169993,34.3
wind-ons_6,2010,169995,144.0
wind-ons_6,2010,170001,216.0
wind-ons_6,2010,170677,32.52
wind-ons_5,2010,170678,91.58
wind-ons_6,2010,170680,78.0
wind-ons_5,2010,170685,83.0
wind-ons_5,2010,171362,91.2
wind-ons_6,2010,171364,60.0
wind-ons_6,2010,171367,114.0
wind-ons_6,2010,172046,91.2
wind-ons_5,2010,172048,15.9
wind-ons_6,2010,172051,100.5
wind-ons_6,2010,172730,89.5
wind-ons_5,2010,172732,152.0
wind-ons_5,2010,172733,180.0
wind-ons_5,2010,172735,198.0
wind-ons_6,2010,173413,17.64
wind-ons_6,2010,173414,84.0
wind-ons_6,2010,173415,130.5
wind-ons_6,2010,173419,15.0
wind-ons_6,2010,174098,82.5
wind-ons_5,2010,174105,198.0
wind-ons_6,2010,174781,10.0
wind-ons_6,2010,174783,126.5
wind-ons_5,2010,174789,80.0
wind-ons_6,2010,175466,82.0
wind-ons_6,2010,175469,180.0
wind-ons_6,2010,176149,10.0
wind-ons_5,2010,176151,124.7
wind-ons_5,2010,176154,201.6
wind-ons_6,2010,176833,10.0
wind-ons_6,2010,176834,60.0
wind-ons_6,2010,176835,48.0
wind-ons_6,2010,177518,20.5
wind-ons_6,2010,177519,60.0
wind-ons_6,2010,180261,121.2
wind-ons_6,2010,180945,114.0
wind-ons_7,2010,181629,48.0
wind-ons_1,2011,46046,114.0
wind-ons_2,2011,46729,44.0
wind-ons_1,2011,46730,28.2
wind-ons_2,2011,48781,156.0
wind-ons_4,2011,49464,7.2
wind-ons_3,2011,49465,228.6
wind-ons_5,2011,50148,94.0
wind-ons_3,2011,51516,54.0
wind-ons_7,2011,52200,168.0
wind-ons_7,2011,52969,9.7
wind-ons_6,2011,53567,122.8
wind-ons_5,2011,54935,31.0
wind-ons_6,2011,55619,234.0
wind-ons_7,2011,55705,104.2
wind-ons_6,2011,56302,98.9
wind-ons_6,2011,57670,62.9
wind-ons_6,2011,58354,174.0
wind-ons_8,2011,58684,4.5
wind-ons_4,2011,59037,95.0
wind-ons_8,2011,59201,0.93
wind-ons_8,2011,59203,2.0
wind-ons_3,2011,59721,136.3
wind-ons_7,2011,59854,18.0
wind-ons_7,2011,59885,0.93
wind-ons_8,2011,59886,1.3
wind-ons_7,2011,59888,2.1
wind-ons_7,2011,59889,10.4
wind-ons_8,2011,59899,180.0
wind-ons_9,2011,60055,66.0
wind-ons_1,2011,60405,95.4
wind-ons_7,2011,60569,0.93
wind-ons_7,2011,60570,1.2
wind-ons_7,2011,60571,2.0
wind-ons_7,2011,60572,2.1
wind-ons_7,2011,60574,25.0
wind-ons_8,2011,60583,25.5
wind-ons_9,2011,60738,42.0
wind-ons_2,2011,61089,30.0
wind-ons_7,2011,61253,0.93
wind-ons_7,2011,61255,1.9
wind-ons_7,2011,61256,2.1
wind-ons_7,2011,61257,9.2
wind-ons_5,2011,61772,78.0
wind-ons_7,2011,61937,0.93
wind-ons_7,2011,61939,1.7
wind-ons_8,2011,61940,2.1
wind-ons_7,2011,61941,8.4
wind-ons_8,2011,61942,20.0
wind-ons_9,2011,61943,51.0
wind-ons_9,2011,61944,60.0
wind-ons_9,2011,62107,57.0
wind-ons_8,2011,62590,31.5
wind-ons_7,2011,62621,0.93
wind-ons_7,2011,62623,1.7
wind-ons_7,2011,62624,2.0
wind-ons_8,2011,62625,8.0
wind-ons_9,2011,62628,40.5
wind-ons_4,2011,63139,6.6
wind-ons_3,2011,63140,62.7
wind-ons_7,2011,63305,0.93
wind-ons_7,2011,63307,1.7
wind-ons_7,2011,63308,2.0
wind-ons_8,2011,63309,5.2
wind-ons_8,2011,63310,19.98
wind-ons_9,2011,63311,49.5
wind-ons_8,2011,63312,100.5
wind-ons_7,2011,63314,150.0
wind-ons_9,2011,63474,4.5
wind-ons_3,2011,63824,30.9
wind-ons_4,2011,63825,60.0
wind-ons_8,2011,63912,101.4
wind-ons_8,2011,63958,40.5
wind-ons_6,2011,63989,0.93
wind-ons_7,2011,63990,1.0
wind-ons_7,2011,63991,1.7
wind-ons_8,2011,64596,135.0
wind-ons_8,2011,64642,40.5
wind-ons_8,2011,64643,115.5
wind-ons_7,2011,64673,0.93
wind-ons_7,2011,64674,0.97
wind-ons_7,2011,64675,1.7
wind-ons_7,2011,64676,2.0
wind-ons_7,2011,64677,4.2
wind-ons_6,2011,64680,100.0
wind-ons_2,2011,65191,24.0
wind-ons_7,2011,65357,0.9
wind-ons_7,2011,65358,0.97
wind-ons_8,2011,65359,1.7
wind-ons_7,2011,65360,2.0
wind-ons_8,2011,65361,4.2
wind-ons_7,2011,65362,15.6
wind-ons_5,2011,65363,43.06
wind-ons_1,2011,65874,1.7
wind-ons_2,2011,65875,72.0
wind-ons_8,2011,66010,48.0
wind-ons_8,2011,66011,118.5
wind-ons_7,2011,66041,0.9
wind-ons_7,2011,66042,0.97
wind-ons_7,2011,66043,1.5
wind-ons_7,2011,66044,2.0
wind-ons_8,2011,66045,4.2
wind-ons_2,2011,66559,100.5
wind-ons_4,2011,66560,101.0
wind-ons_8,2011,66694,48.0
wind-ons_8,2011,66695,6.0
wind-ons_7,2011,66725,0.9
wind-ons_7,2011,66726,0.97
wind-ons_8,2011,66727,1.3
wind-ons_7,2011,66728,2.0
wind-ons_2,2011,67243,35.4
wind-ons_8,2011,67379,149.0
wind-ons_8,2011,67409,0.9
wind-ons_8,2011,67410,0.97
wind-ons_8,2011,67411,1.3
wind-ons_6,2011,67412,2.0
wind-ons_7,2011,67538,54.0
wind-ons_8,2011,68062,49.5
wind-ons_7,2011,68093,0.7
wind-ons_8,2011,68094,0.97
wind-ons_6,2011,68221,30.55
wind-ons_6,2011,68222,100.5
wind-ons_8,2011,68746,49.5
wind-ons_7,2011,68777,0.7
wind-ons_5,2011,68778,0.97
wind-ons_7,2011,68905,16.5
wind-ons_6,2011,68906,22.5
wind-ons_4,2011,68919,5.2
