*tech,year,sc_point_gid,capacity
upv_4,2027,102087,0.9
upv_4,2027,104138,0.9
upv_4,2027,104139,1.0
upv_4,2027,106870,0.3
upv_4,2027,106873,0.9
upv_3,2027,109744,0.4
upv_4,2027,110975,0.8
upv_4,2027,111656,0.4
upv_5,2027,115761,0.9
upv_4,2027,115902,1.9
upv_5,2027,118496,0.9
upv_5,2027,121231,0.9
upv_4,2027,123424,1.5
upv_4,2027,126017,0.9
upv_5,2027,127435,10.0
upv_4,2027,127527,1.5
upv_5,2027,130211,3.0
upv_4,2027,130262,0.1
upv_4,2027,130266,5.4
upv_4,2027,131630,0.9
upv_5,2027,132876,21.0
upv_5,2027,134998,3.7
upv_1,2027,137253,0.5
upv_2,2027,137258,1.0
upv_2,2027,138621,0.5
upv_5,2027,140468,0.2
upv_5,2027,147991,2.65
upv_5,2027,152778,0.35
upv_4,2027,190631,25.0
upv_1,2028,48781,0.4
upv_3,2028,84994,0.9
upv_3,2028,86366,2.0
upv_4,2028,87045,0.9
upv_4,2028,87047,1.2
upv_4,2028,87729,0.9
upv_4,2028,88413,1.0
upv_4,2028,88415,1.4
upv_4,2028,89779,0.5
upv_4,2028,91145,0.4
upv_4,2028,91146,0.5
upv_4,2028,93196,0.3
upv_4,2028,93200,1.0
upv_1,2028,93525,3.0
upv_4,2028,95931,0.5
upv_4,2028,95934,1.0
upv_3,2028,96616,0.5
upv_4,2028,96623,3.0
upv_4,2028,97982,0.4
upv_1,2028,99682,0.9
upv_4,2028,100033,0.3
upv_1,2028,101645,9.0
upv_4,2028,102084,0.3
upv_4,2028,102087,0.9
upv_4,2028,104138,0.9
upv_4,2028,104139,1.0
upv_4,2028,106870,0.3
upv_4,2028,106873,0.9
upv_3,2028,109744,0.4
upv_4,2028,110975,0.8
upv_4,2028,111656,0.4
upv_5,2028,115761,0.9
upv_4,2028,115902,1.9
upv_5,2028,118496,0.9
upv_5,2028,121231,0.9
upv_4,2028,123424,1.5
upv_4,2028,126017,0.9
upv_5,2028,127435,10.0
upv_4,2028,127527,1.5
upv_5,2028,130211,3.0
upv_4,2028,130262,0.1
upv_4,2028,130266,5.4
upv_4,2028,131630,0.9
upv_5,2028,132876,21.0
upv_5,2028,134998,3.7
upv_1,2028,137253,0.5
upv_2,2028,137258,1.0
upv_2,2028,138621,0.5
upv_5,2028,140468,0.2
upv_5,2028,147991,2.65
upv_5,2028,152778,0.35
upv_4,2028,190631,25.0
upv_1,2029,48781,0.4
upv_3,2029,84994,0.9
upv_3,2029,86366,2.0
upv_4,2029,87045,0.9
upv_4,2029,87047,1.2
upv_4,2029,87729,0.9
upv_4,2029,88413,1.0
upv_4,2029,88415,1.4
upv_4,2029,89779,0.5
upv_4,2029,91145,0.4
upv_4,2029,91146,0.5
upv_4,2029,93196,0.3
upv_4,2029,93200,1.0
upv_1,2029,93525,3.0
upv_4,2029,95931,0.5
upv_4,2029,95934,1.0
upv_3,2029,96616,0.5
upv_4,2029,96623,3.0
upv_4,2029,97982,0.4
upv_1,2029,99682,0.9
upv_4,2029,100033,0.3
upv_1,2029,101645,9.0
upv_4,2029,102084,0.3
upv_4,2029,102087,0.9
upv_4,2029,104138,0.9
upv_4,2029,104139,1.0
upv_4,2029,106870,0.3
upv_4,2029,106873,0.9
upv_3,2029,109744,0.4
upv_4,2029,110975,0.8
upv_4,2029,111656,0.4
upv_5,2029,115761,0.9
upv_4,2029,115902,1.9
upv_5,2029,118496,0.9
upv_5,2029,121231,0.9
upv_4,2029,123424,1.5
upv_4,2029,126017,0.9
upv_5,2029,127435,10.0
upv_4,2029,127527,1.5
upv_5,2029,130211,3.0
upv_4,2029,130262,0.1
upv_4,2029,130266,5.4
upv_4,2029,131630,0.9
upv_5,2029,132876,21.0
upv_5,2029,134998,3.7
upv_1,2029,137253,0.5
upv_2,2029,137258,1.0
upv_2,2029,138621,0.5
upv_5,2029,140468,0.2
upv_5,2029,147991,2.65
upv_5,2029,152778,0.35
upv_4,2029,190631,25.0
upv_1,2030,48781,0.4
upv_3,2030,84994,0.9
upv_3,2030,86366,2.0
upv_4,2030,87045,0.9
upv_4,2030,87047,1.2
upv_4,2030,87729,0.9
upv_4,2030,88413,1.0
upv_4,2030,88415,1.4
upv_4,2030,89779,0.5
upv_4,2030,91145,0.4
upv_4,2030,91146,0.5
upv_4,2030,93196,0.3
upv_4,2030,93200,1.0
upv_1,2030,93525,3.0
upv_4,2030,95931,0.5
upv_4,2030,95934,1.0
upv_3,2030,96616,0.5
upv_4,2030,96623,3.0
upv_4,2030,97982,0.4
upv_1,2030,99682,0.9
upv_4,2030,100033,0.3
upv_1,2030,101645,9.0
upv_4,2030,102084,0.3
upv_4,2030,102087,0.9
upv_4,2030,104138,0.9
upv_4,2030,104139,1.0
upv_4,2030,106870,0.3
upv_4,2030,106873,0.9
upv_3,2030,109744,0.4
upv_4,2030,110975,0.8
upv_4,2030,111656,0.4
upv_5,2030,115761,0.9
upv_4,2030,115902,1.9
upv_5,2030,118496,0.9
upv_5,2030,121231,0.9
upv_4,2030,123424,1.5
upv_4,2030,126017,0.9
upv_5,2030,127435,10.0
upv_4,2030,127527,1.5
upv_5,2030,130211,3.0
upv_4,2030,130262,0.1
upv_4,2030,130266,5.4
upv_4,2030,131630,0.9
upv_5,2030,132876,21.0
upv_5,2030,134998,3.7
upv_1,2030,137253,0.5
upv_2,2030,137258,1.0
upv_2,2030,138621,0.5
upv_5,2030,140468,0.2
upv_5,2030,147991,2.65
upv_5,2030,152778,0.35
upv_4,2030,190631,25.0
upv_1,2031,48781,0.4
upv_3,2031,84994,0.9
upv_3,2031,86366,2.0
upv_4,2031,87045,0.9
upv_4,2031,87047,1.2
upv_4,2031,87729,0.9
upv_4,2031,88413,1.0
upv_4,2031,88415,1.4
upv_4,2031,89779,0.5
upv_4,2031,91145,0.4
upv_4,2031,91146,0.5
upv_4,2031,93196,0.3
upv_4,2031,93200,1.0
upv_1,2031,93525,3.0
upv_4,2031,95931,0.5
upv_4,2031,95934,1.0
upv_3,2031,96616,0.5
upv_4,2031,96623,3.0
upv_4,2031,97982,0.4
upv_1,2031,99682,0.9
upv_4,2031,100033,0.3
upv_1,2031,101645,9.0
upv_4,2031,102084,0.3
upv_4,2031,102087,0.9
upv_4,2031,104138,0.9
upv_4,2031,104139,1.0
upv_4,2031,106870,0.3
upv_4,2031,106873,0.9
upv_3,2031,109744,0.4
upv_4,2031,110975,0.8
upv_4,2031,111656,0.4
upv_5,2031,115761,0.9
upv_4,2031,115902,1.9
upv_5,2031,118496,0.9
upv_5,2031,121231,0.9
upv_4,2031,123424,1.5
upv_4,2031,126017,0.9
upv_5,2031,127435,10.0
upv_4,2031,127527,1.5
upv_5,2031,130211,3.0
upv_4,2031,130262,0.1
upv_4,2031,130266,5.4
upv_4,2031,131630,0.9
upv_5,2031,132876,21.0
upv_5,2031,134998,3.7
upv_1,2031,137253,0.5
upv_2,2031,137258,1.0
upv_2,2031,138621,0.5
upv_5,2031,140468,0.2
upv_5,2031,147991,2.65
upv_5,2031,152778,0.35
upv_4,2031,190631,25.0
upv_1,2032,48781,0.4
upv_3,2032,84994,0.9
upv_3,2032,86366,2.0
upv_4,2032,87045,0.9
upv_4,2032,87047,1.2
upv_4,2032,87729,0.9
upv_4,2032,88413,1.0
upv_4,2032,88415,1.4
upv_4,2032,89779,0.5
upv_4,2032,91145,0.4
upv_4,2032,91146,0.5
upv_4,2032,93196,0.3
upv_4,2032,93200,1.0
upv_1,2032,93525,3.0
upv_4,2032,95931,0.5
upv_4,2032,95934,1.0
upv_3,2032,96616,0.5
upv_4,2032,96623,3.0
upv_4,2032,97982,0.4
upv_1,2032,99682,0.9
upv_4,2032,100033,0.3
upv_1,2032,101645,9.0
upv_4,2032,102084,0.3
upv_4,2032,102087,0.9
upv_4,2032,104138,0.9
upv_4,2032,104139,1.0
upv_4,2032,106870,0.3
upv_4,2032,106873,0.9
upv_3,2032,109744,0.4
upv_4,2032,110975,0.8
upv_4,2032,111656,0.4
upv_5,2032,115761,0.9
upv_4,2032,115902,1.9
upv_5,2032,118496,0.9
upv_5,2032,121231,0.9
upv_4,2032,123424,1.5
upv_4,2032,126017,0.9
upv_5,2032,127435,10.0
upv_4,2032,127527,1.5
upv_5,2032,130211,3.0
upv_4,2032,130262,0.1
upv_4,2032,130266,5.4
upv_4,2032,131630,0.9
upv_5,2032,132876,21.0
upv_1,2032,137253,0.5
upv_2,2032,137258,1.0
upv_2,2032,138621,0.5
upv_5,2032,147991,2.65
upv_5,2032,152778,0.35
upv_4,2032,190631,25.0
upv_1,2033,48781,0.4
upv_3,2033,84994,0.9
upv_3,2033,86366,2.0
upv_4,2033,87045,0.9
upv_4,2033,87047,1.2
upv_4,2033,87729,0.9
upv_4,2033,88413,1.0
upv_4,2033,88415,1.4
upv_4,2033,89779,0.5
upv_4,2033,91145,0.4
upv_4,2033,91146,0.5
upv_4,2033,93196,0.3
upv_4,2033,93200,1.0
upv_1,2033,93525,3.0
upv_4,2033,95931,0.5
upv_4,2033,95934,1.0
upv_3,2033,96616,0.5
upv_4,2033,96623,3.0
upv_4,2033,97982,0.4
upv_1,2033,99682,0.9
upv_4,2033,100033,0.3
upv_1,2033,101645,9.0
upv_4,2033,102084,0.3
upv_4,2033,102087,0.9
upv_4,2033,104138,0.9
upv_4,2033,104139,1.0
upv_4,2033,106870,0.3
upv_4,2033,106873,0.9
upv_3,2033,109744,0.4
upv_4,2033,110975,0.8
upv_4,2033,111656,0.4
upv_5,2033,115761,0.9
upv_4,2033,115902,1.9
upv_5,2033,118496,0.9
upv_5,2033,121231,0.9
upv_4,2033,123424,1.5
upv_4,2033,126017,0.9
upv_5,2033,127435,10.0
upv_4,2033,127527,1.5
upv_4,2033,130262,0.1
upv_4,2033,130266,5.4
upv_4,2033,131630,0.9
upv_5,2033,132876,21.0
upv_1,2033,137253,0.5
upv_2,2033,137258,1.0
upv_2,2033,138621,0.5
upv_5,2033,147991,2.65
upv_5,2033,152778,0.35
upv_4,2033,190631,25.0
upv_1,2034,48781,0.4
upv_3,2034,84994,0.9
upv_3,2034,86366,2.0
upv_4,2034,87045,0.9
upv_4,2034,87047,1.2
upv_4,2034,87729,0.9
upv_4,2034,88413,1.0
upv_4,2034,88415,1.4
upv_4,2034,89779,0.5
upv_4,2034,91145,0.4
upv_4,2034,91146,0.5
upv_4,2034,93196,0.3
upv_4,2034,93200,1.0
upv_1,2034,93525,3.0
upv_4,2034,95931,0.5
upv_4,2034,95934,1.0
upv_3,2034,96616,0.5
upv_4,2034,96623,3.0
upv_4,2034,97982,0.4
upv_1,2034,99682,0.9
upv_4,2034,100033,0.3
upv_1,2034,101645,9.0
upv_4,2034,102084,0.3
upv_4,2034,102087,0.9
upv_4,2034,104138,0.9
upv_4,2034,104139,1.0
upv_4,2034,106870,0.3
upv_4,2034,106873,0.9
upv_3,2034,109744,0.4
upv_4,2034,110975,0.8
upv_4,2034,111656,0.4
upv_5,2034,115761,0.9
upv_4,2034,115902,1.9
upv_5,2034,118496,0.9
upv_5,2034,121231,0.9
upv_4,2034,123424,1.5
upv_4,2034,126017,0.9
upv_5,2034,127435,10.0
upv_4,2034,127527,1.5
upv_4,2034,130262,0.1
upv_4,2034,130266,5.4
upv_4,2034,131630,0.9
upv_5,2034,132876,21.0
upv_1,2034,137253,0.5
upv_2,2034,137258,1.0
upv_2,2034,138621,0.5
upv_5,2034,147991,2.65
upv_5,2034,152778,0.35
upv_4,2034,190631,25.0
upv_1,2035,48781,0.4
upv_3,2035,84994,0.9
upv_3,2035,86366,2.0
upv_4,2035,87045,0.9
upv_4,2035,87047,1.2
upv_4,2035,87729,0.9
upv_4,2035,88413,1.0
upv_4,2035,88415,1.4
upv_4,2035,89779,0.5
upv_4,2035,91145,0.4
upv_4,2035,91146,0.5
upv_4,2035,93196,0.3
upv_4,2035,93200,1.0
upv_1,2035,93525,3.0
upv_4,2035,95931,0.5
upv_4,2035,95934,1.0
upv_3,2035,96616,0.5
upv_4,2035,96623,3.0
upv_4,2035,97982,0.4
upv_1,2035,99682,0.9
upv_4,2035,100033,0.3
upv_1,2035,101645,9.0
upv_4,2035,102084,0.3
upv_4,2035,102087,0.9
upv_4,2035,104138,0.9
upv_4,2035,104139,1.0
upv_4,2035,106870,0.3
upv_4,2035,106873,0.9
upv_3,2035,109744,0.4
upv_4,2035,110975,0.8
upv_4,2035,111656,0.4
upv_5,2035,115761,0.9
upv_4,2035,115902,1.9
upv_5,2035,118496,0.9
upv_5,2035,121231,0.9
upv_4,2035,123424,1.5
upv_4,2035,126017,0.9
upv_5,2035,127435,10.0
upv_4,2035,127527,1.5
upv_4,2035,130262,0.1
upv_4,2035,130266,5.4
upv_4,2035,131630,0.9
upv_5,2035,132876,21.0
upv_1,2035,137253,0.5
upv_2,2035,137258,1.0
upv_2,2035,138621,0.5
upv_5,2035,147991,2.65
upv_5,2035,152778,0.35
upv_4,2035,190631,25.0
upv_1,2036,48781,0.4
upv_3,2036,84994,0.9
upv_3,2036,86366,2.0
upv_4,2036,87045,0.9
upv_4,2036,87047,1.2
upv_4,2036,87729,0.9
upv_4,2036,88413,1.0
upv_4,2036,88415,1.4
upv_4,2036,89779,0.5
upv_4,2036,91145,0.4
upv_4,2036,91146,0.5
upv_4,2036,93196,0.3
upv_4,2036,93200,1.0
upv_1,2036,93525,3.0
upv_4,2036,95931,0.5
upv_4,2036,95934,1.0
upv_3,2036,96616,0.5
upv_4,2036,96623,3.0
upv_4,2036,97982,0.4
upv_1,2036,99682,0.9
upv_4,2036,100033,0.3
upv_1,2036,101645,9.0
upv_4,2036,102084,0.3
upv_4,2036,102087,0.9
upv_4,2036,104138,0.9
upv_4,2036,104139,1.0
upv_4,2036,106870,0.3
upv_4,2036,106873,0.9
upv_3,2036,109744,0.4
upv_4,2036,110975,0.8
upv_4,2036,111656,0.4
upv_5,2036,115761,0.9
upv_4,2036,115902,1.9
upv_5,2036,118496,0.9
upv_5,2036,121231,0.9
upv_4,2036,123424,1.5
upv_4,2036,126017,0.9
upv_5,2036,127435,10.0
upv_4,2036,127527,1.5
upv_4,2036,130262,0.1
upv_4,2036,130266,5.4
upv_4,2036,131630,0.9
upv_5,2036,132876,21.0
upv_1,2036,137253,0.5
upv_2,2036,137258,1.0
upv_2,2036,138621,0.5
upv_5,2036,147991,2.65
upv_5,2036,152778,0.35
upv_4,2036,190631,25.0
upv_1,2037,48781,0.4
upv_3,2037,84994,0.9
upv_3,2037,86366,2.0
upv_4,2037,87045,0.9
upv_4,2037,87047,1.2
upv_4,2037,87729,0.9
upv_4,2037,88413,1.0
upv_4,2037,88415,1.4
upv_4,2037,89779,0.5
upv_4,2037,91145,0.4
upv_4,2037,91146,0.5
upv_4,2037,93196,0.3
upv_4,2037,93200,1.0
upv_1,2037,93525,3.0
upv_4,2037,95931,0.5
upv_4,2037,95934,1.0
upv_3,2037,96616,0.5
upv_4,2037,96623,3.0
upv_4,2037,97982,0.4
upv_1,2037,99682,0.9
upv_4,2037,100033,0.3
upv_1,2037,101645,9.0
upv_4,2037,102084,0.3
upv_4,2037,102087,0.9
upv_4,2037,104138,0.9
upv_4,2037,104139,1.0
upv_4,2037,106870,0.3
upv_4,2037,106873,0.9
upv_3,2037,109744,0.4
upv_4,2037,110975,0.8
upv_4,2037,111656,0.4
upv_5,2037,115761,0.9
upv_4,2037,115902,1.9
upv_5,2037,118496,0.9
upv_5,2037,121231,0.9
upv_4,2037,123424,1.5
upv_5,2037,127435,10.0
upv_4,2037,127527,1.5
upv_4,2037,130262,0.1
upv_4,2037,130266,5.4
upv_4,2037,131630,0.9
upv_5,2037,132876,21.0
upv_1,2037,137253,0.5
upv_2,2037,137258,1.0
upv_2,2037,138621,0.5
upv_5,2037,147991,2.65
upv_5,2037,152778,0.35
upv_4,2037,190631,25.0
upv_3,2038,86366,2.0
upv_4,2038,87045,0.9
upv_4,2038,87047,1.2
upv_4,2038,87729,0.9
upv_4,2038,88413,1.0
upv_4,2038,88415,1.4
upv_4,2038,89779,0.5
upv_4,2038,91145,0.4
upv_4,2038,93196,0.3
upv_4,2038,93200,1.0
upv_1,2038,93525,3.0
upv_4,2038,95931,0.5
upv_4,2038,96623,3.0
upv_4,2038,97982,0.4
upv_1,2038,99682,0.9
upv_4,2038,100033,0.3
upv_1,2038,101645,9.0
upv_4,2038,102084,0.3
upv_4,2038,102087,0.9
upv_4,2038,104138,0.9
upv_4,2038,104139,1.0
upv_4,2038,106870,0.3
upv_3,2038,109744,0.4
upv_4,2038,110975,0.8
upv_4,2038,111656,0.4
upv_4,2038,115902,1.9
upv_5,2038,118496,0.9
upv_5,2038,121231,0.9
upv_5,2038,127435,10.0
upv_4,2038,127527,1.5
upv_4,2038,131630,0.9
upv_5,2038,132876,21.0
upv_1,2038,137253,0.5
upv_2,2038,137258,1.0
upv_2,2038,138621,0.5
upv_5,2038,147991,2.65
upv_5,2038,152778,0.35
upv_4,2038,190631,25.0
upv_3,2039,86366,2.0
upv_4,2039,87047,1.2
upv_4,2039,88415,1.4
upv_4,2039,89779,0.5
upv_4,2039,91145,0.4
upv_4,2039,93200,1.0
upv_4,2039,95931,0.5
upv_4,2039,96623,3.0
upv_1,2039,99682,0.9
upv_1,2039,101645,9.0
upv_4,2039,104138,0.9
upv_4,2039,104139,1.0
upv_3,2039,109744,0.4
upv_4,2039,110975,0.8
upv_5,2039,118496,0.9
upv_4,2039,127527,1.5
upv_4,2039,131630,0.9
upv_5,2039,132876,21.0
upv_5,2039,147991,2.65
upv_5,2039,152778,0.35
upv_4,2039,190631,25.0
