*tech,year,sc_point_gid,capacity
upv_2,2038,107118,9.0
upv_5,2038,110303,0.5
upv_4,2038,110429,0.4
upv_4,2038,110431,1.9
upv_5,2038,111674,0.9
upv_5,2038,112358,0.9
upv_5,2038,112359,1.0
upv_5,2038,113040,0.5
upv_5,2038,114413,1.2
upv_5,2038,115089,0.4
upv_5,2038,115095,1.0
upv_5,2038,116496,10.0
upv_4,2038,117140,0.3
upv_5,2038,117831,1.0
upv_5,2038,117833,1.4
upv_4,2038,119875,0.3
upv_4,2038,120688,0.9
upv_4,2038,121247,0.9
upv_4,2038,122610,0.3
upv_5,2038,123308,2.0
upv_4,2038,126033,0.9
upv_4,2038,127528,1.5
upv_5,2038,128080,0.4
upv_5,2038,130815,0.4
upv_5,2038,131516,3.0
upv_5,2038,132866,0.3
upv_5,2038,133554,0.8
upv_2,2038,133846,0.5
upv_5,2038,134238,0.9
upv_3,2038,134533,1.0
upv_5,2038,137657,0.9
upv_3,2038,138635,0.5
upv_5,2038,142468,21.0
upv_5,2038,147308,3.0
upv_4,2038,199528,25.0
upv_1,2039,89419,0.9
upv_2,2039,107118,9.0
upv_5,2039,110303,0.5
upv_4,2039,110429,0.4
upv_5,2039,113040,0.5
upv_5,2039,114413,1.2
upv_5,2039,115089,0.4
upv_5,2039,115095,1.0
upv_5,2039,117831,1.0
upv_5,2039,117833,1.4
upv_4,2039,120688,0.9
upv_5,2039,123308,2.0
upv_4,2039,126033,0.9
upv_4,2039,127528,1.5
upv_5,2039,131516,3.0
upv_5,2039,133554,0.8
upv_5,2039,134238,0.9
upv_5,2039,142468,21.0
upv_5,2039,147308,3.0
upv_4,2039,199528,25.0
